activation	batch_size	compound_weighting	concurrent_perm	data_transform	dropout	imputation_method	impute_labels	impute_seed	learning_rate	model_suffix	multitask_strategy	num_layers	num_neurons	num_steps	optimizer	percent_to_delete	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	restore_network	seed	shuffle_labels	shuffle_seed	target_weighting	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	0	all	5	5889	157521	Adagrad	0.0	classification	True	True	1234	compounds	False	123456	False	1234	True	4176.812220335007	0.999244541815	0.618477524283	0.999622128174	0.635709310425	0.999433299331	0.626975040073	0.999121485397	0.425070144167	0.9995327539480001	0.779619946435	0.9998597803229999	0.849854024746	0.999696240391	0.8132233603829999	0.9992871358679999	0.531887374473	0.998352214212	0.6088353413650001	0.9975303560400001	0.469349845201	0.997941115915	0.53006993007	0.9976328428010001	0.475209616925	0.999442068068	0.42110091743100003	0.998142644874	0.263188073394	0.998791933835	0.323923782639	0.998588483081	0.250653506104	0.998538011696	0.626548672566	0.998538011696	0.518491395093	0.998538011696	0.567421358445	0.998125300181	0.46318266621799997
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	1	all	5	5889	157521	Adagrad	0.1	classification	True	True	1234	compounds	False	123456	False	1234	True	4117.889489412308	0.999581449858	0.623899371069	0.9985783575849999	0.5758068260970001	0.9990796519410001	0.598889157208	0.998570790729	0.39968320401600005	0.999378624689	0.7902556552	0.9995856639730001	0.820797998054	0.99948213361	0.8052373158759999	0.998780211925	0.525879576575	0.995003406768	0.545397620539	0.998404740201	0.539318885449	0.996701171653	0.542341220423	0.996205845658	0.474442564005	0.998756734356	0.412352406903	0.996691480562	0.260321100917	0.997723038708	0.319156414763	0.997340826453	0.24418453568100001	0.998638714947	0.629682313893	0.9970100570810001	0.48626876601999997	0.9978237214360001	0.548760330579	0.9972136727259999	0.44757734055200005
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	2	all	5	5889	157521	Adagrad	0.2	classification	True	True	1234	compounds	False	123456	False	1234	True	4203.201195478438	0.998873768184	0.599436130991	0.999342723005	0.641745994892	0.9991081905660001	0.6198699259920001	0.998612807467	0.40815892538599996	0.999533119346	0.784083410321	0.999708148494	0.825941887947	0.999620626258	0.804468517265	0.999108574301	0.519729646232	0.9994858611830001	0.59083728278	0.998715643463	0.46315789473700003	0.99910060388	0.519264144394	0.9989657518899999	0.461624786187	0.998366013072	0.411712511091	0.999299065421	0.266055045872	0.998832321345	0.32323232323199996	0.998636736883	0.24675311859700003	0.9984832398000001	0.600871459695	0.998180439727	0.504943244233	0.998331816803	0.548746518106	0.9978583712610001	0.438049865934
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	3	all	5	5889	157521	Adagrad	0.3	classification	True	True	1234	compounds	False	123456	False	1234	True	4257.002192735672	0.9995708614959999	0.605558264261	0.999356430334	0.5767355467840001	0.999463634413	0.590795576168	0.9991656212700001	0.382050562416	0.999933262146	0.783273500864	0.9996663997859999	0.818990685389	0.999799813159	0.8007339948350001	0.9995299081579999	0.512812436681	0.999114783122	0.577416595381	0.998525508699	0.417956656347	0.998820058997	0.484913793103	0.998643974786	0.428812090434	0.9986719787520001	0.392715756136	0.9994683678890001	0.284403669725	0.999070014614	0.329896907216	0.998913421759	0.244408191412	0.9991338991859999	0.589314845024	0.998960859023	0.529110216038	0.999047371612	0.557592128111	0.99877678174	0.442497615238
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	4	all	5	5889	157521	Adagrad	0.4	classification	True	True	1234	compounds	False	123456	False	1234	True	4235.49154996872	0.999749906215	0.601836192317	0.999375	0.578360807987	0.999562417953	0.589865024864	0.999318922986	0.379098425563	0.9999221608159999	0.788732394366	0.9999221608159999	0.7941053802310001	0.9999221608159999	0.7914097679250001	0.99981715189	0.502553814166	0.999655884377	0.560231023102	0.998968363136	0.420433436533	0.999312005504	0.48036788114600004	0.9992093245360001	0.42066264463799996	0.999687890137	0.39093484419299995	0.999687890137	0.23738532110100002	0.999687890137	0.295397788084	0.999635714409	0.22021932192899998	0.999192082408	0.592099422992	1.0	0.48846576345700005	0.9995958779549999	0.535313001605	0.9994812085789999	0.42315801829800004
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	5	all	5	5889	157521	Adagrad	0.5	classification	True	True	1234	compounds	False	123456	False	1234	True	4248.818915605545	0.9993977717550001	0.602835051546	0.9996987951809999	0.543069421871	0.999548260804	0.571393672896	0.999298308981	0.36285703123199997	0.9998130491680001	0.775130890052	0.999906515846	0.8233004309749999	0.9998597803229999	0.798489853705	0.999670976468	0.502406568083	0.9995910020450001	0.5426229508199999	0.9995910020450001	0.409907120743	0.9995910020450001	0.467019400353	0.999529262217	0.40492240174800004	0.9992559523810001	0.385929648241	0.999627837737	0.220183486239	0.9994418604649999	0.280394304491	0.9993478667200001	0.208611793898	0.9992716678810001	0.5814846416380001	1.0	0.499084584401	0.999635701275	0.537142857143	0.999532536775	0.421203088732
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	6	all	5	5889	157521	Adagrad	0.6	classification	True	True	1234	compounds	False	123456	False	1234	True	4235.947365522386	0.999812734082	0.5750300120049999	0.999812734082	0.556071511493	0.999812734082	0.565391879131	0.999708284532	0.340893800542	0.999651770168	0.770609788014	0.9998838964360001	0.818712637286	0.9997678198280001	0.793933265925	0.999450397263	0.491008235445	0.9994832041339999	0.535008976661	1.0	0.36904024767800003	0.99974153528	0.436790032979	0.999703057086	0.37800986499300004	0.999528301887	0.371040723982	1.0	0.23509174311900002	0.999764095305	0.28782028781999996	0.999725053814	0.20751483284699998	1.0	0.574967405476	1.0	0.484437934822	1.0	0.525834658188	1.0	0.408932641587
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	7	all	5	5889	157521	Adagrad	0.7	classification	True	True	1234	compounds	False	123456	False	1234	True	4240.020593881607	0.999750871948	0.5701564380259999	0.9995018679950001	0.550034827026	0.999626354465	0.559914913732	0.9994171828980001	0.3330209081	1.0	0.766919292647	1.0	0.8018907270960001	1.0	0.7840152235969999	1.0	0.471811254485	1.0	0.532923617208	1.0	0.37585139318899996	1.0	0.44081336238200003	1.0	0.380680935142	1.0	0.34729981377999997	1.0	0.213876146789	1.0	0.264726756565	1.0	0.18328146232999998	1.0	0.5727788279770001	1.0	0.443793482241	1.0	0.500103156592	1.0	0.386221758695
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	8	all	5	5889	157521	Adagrad	0.8	classification	True	True	1234	compounds	False	123456	False	1234	True	4220.25118803978	1.0	0.5623956096399999	1.0	0.5472486649639999	1.0	0.554718757355	1.0	0.323557978992	1.0	0.7577614923379999	1.0	0.790629778952	1.0	0.773846781875	1.0	0.447645229928	1.0	0.5100364963499999	1.0	0.34613003096	1.0	0.412393950572	1.0	0.35154884170199996	1.0	0.353340883352	1.0	0.178899082569	1.0	0.237533307956	1.0	0.169616679108	1.0	0.5375	1.0	0.425119004028	1.0	0.47474953997100006	1.0	0.35197563280500005
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	9	all	5	5889	157521	Adagrad	0.9	classification	True	True	1234	compounds	False	123456	False	1234	True	4211.220222234726	1.0	0.526748005631	1.0	0.521244485721	1.0	0.523981794842	1.0	0.27358672904599995	1.0	0.737338501292	1.0	0.793410259975	1.0	0.764347418469	1.0	0.412710874621	1.0	0.474698795181	1.0	0.24396284829700002	1.0	0.322290388548	1.0	0.274285801737	1.0	0.314838709677	1.0	0.139908256881	1.0	0.19372766971	1.0	0.12958015237	1.0	0.509566968781	1.0	0.37056023434600005	1.0	0.429086283655	1.0	0.305258611211
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	10	all	5	5889	157521	Adagrad	0.05	classification	True	True	1234	compounds	False	123456	False	1234	True	4231.631639957428	0.999126429479	0.607600629638	0.999285146942	0.62735082424	0.9992057819079999	0.617317797578	0.998767750159	0.409501822857	0.9998524565979999	0.7997514155500001	0.99921360464	0.805088280272	0.999532928538	0.802410974089	0.998903257489	0.528835431912	0.99827176496	0.58954650269	0.9987032634540001	0.474922600619	0.998487467589	0.526063100137	0.998260166662	0.46738507597499995	0.9990234375	0.40920938314499994	0.998828353837	0.270068807339	0.998925886144	0.325388601036	0.998744371506	0.24732943220400003	0.999356582164	0.609958506224	0.998200514139	0.538264372025	0.9987782136200001	0.571873176425	0.998434839437	0.462223196655
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	11	all	5	5889	157521	Adagrad	0.15	classification	True	True	1234	compounds	False	123456	False	1234	True	4231.471139431	0.999733522828	0.635322322856	0.9977836879430001	0.553749709775	0.99875765374	0.591737997767	0.9980732645909999	0.39922513969400003	0.999560560286	0.785423506238	0.999780231855	0.8315028499930001	0.999670384003	0.807806591032	0.999225577453	0.526497153822	0.998797209526	0.597896440129	0.997837058399	0.457585139319	0.998316903102	0.518414591371	0.998062806469	0.462487464142	0.997379340467	0.40395256916999994	0.999343544858	0.293004587156	0.9983604765549999	0.33964772349600003	0.998084552099	0.25551419745299997	0.9989984260979999	0.6083047945210001	0.9987126305249999	0.520322226291	0.9988555078679999	0.5608841523579999	0.998531651169	0.451478766809
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	12	all	5	5889	157521	Adagrad	0.25	classification	True	True	1234	compounds	False	123456	False	1234	True	4243.6971237659445	0.9995989572890001	0.618962887646	0.9989979959919999	0.565358718365	0.999298386288	0.590947700522	0.998909303903	0.38959647639	0.999750623441	0.787814569536	0.9998129559200001	0.8269150563050001	0.999781788709	0.806891406091	0.99948825341	0.526765430531	0.9969937141299999	0.556077904634	0.999725952316	0.5126934984520001	0.998357963875	0.533505154639	0.9981123787180001	0.46757101941699997	0.998755290017	0.419642857143	0.9995017438959999	0.24254587156	0.999128377537	0.307412790698	0.998982319552	0.238926886633	0.998546980949	0.611738148984	0.9987082189569999	0.496155254486	0.9986275934450001	0.547917509098	0.9982371442799999	0.440880038688
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	13	all	5	5889	157521	Adagrad	0.35	classification	True	True	1234	compounds	False	123456	False	1234	True	4219.5206055641165	0.999537785995	0.609307875895	0.999537785995	0.592755978639	0.999537785995	0.600917971049	0.999281063063	0.393802672408	0.99978449824	0.7795663163500001	0.99978449824	0.8146809398029999	0.99978449824	0.796736913664	0.9994936314569999	0.503179339894	0.999048525214	0.576858108108	0.999048525214	0.422910216718	0.999048525214	0.48803143979999997	0.998906223725	0.431303231198	0.9994246260070001	0.397716460514	0.9994246260070001	0.23967889908300002	0.9994246260070001	0.29910554561700003	0.999328282252	0.225243210616	0.998696219035	0.5652985074629999	0.9996271439219999	0.5547418528010001	0.9991614646420001	0.559970430604	0.9989231507999999	0.43758075276600006
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	14	all	5	5889	157521	Adagrad	0.45	classification	True	True	1234	compounds	False	123456	False	1234	True	4280.388627052307	0.9995898837999999	0.596167328815	0.9998632572130001	0.592291618296	0.999726551818	0.594223153972	0.9995749673630001	0.380121221759	0.9993211133740001	0.764981036662	1.0	0.841234533574	0.999660441426	0.801297755413	0.999202359482	0.49906108538599997	0.999254287845	0.581642512077	0.999254287845	0.372755417957	0.999254287845	0.454339622642	0.999142079586	0.40489572546700003	0.999659516513	0.38670694864	0.999659516513	0.220183486239	0.999659516513	0.2805991962	0.999602598078	0.20904328496599997	0.9997800263969999	0.582057823129	1.0	0.501281581838	0.9998900011	0.538658272674	0.999858683746	0.42275747285899995
relu	64	True	1	None	0.18580923504464186	mean	False	1234	0.05	15	all	5	5889	157521	Adagrad	0.55	classification	True	True	1234	compounds	False	123456	False	1234	True	4304.920073509215	1.0	0.596619576186	0.9991596638660001	0.549106106339	0.999579655317	0.571877644783	0.9993490376549999	0.359640984274	1.0	0.775532201563	0.9998963300849999	0.8002224384819999	0.9999481623559999	0.787683886418	0.999878068142	0.485276448983	1.0	0.526970954357	1.0	0.393188854489	1.0	0.450354609929	1.0	0.38690375017300005	0.999584545077	0.397550111359	0.999584545077	0.204701834862	0.999584545077	0.270249810749	0.9995149604970001	0.20668418017700002	1.0	0.561761108846	0.9997287032009999	0.504577077993	0.999864333198	0.531635802469	0.9998261585060001	0.409612196402
