activation	batch_size	compound_weighting	concurrent_perm	data_transform	dropout	imputation_method	impute_labels	impute_seed	learning_rate	model_suffix	multitask_strategy	num_layers	num_neurons	num_steps	optimizer	percent_to_delete	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	restore_network	seed	shuffle_labels	shuffle_seed	target_weighting	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	0	all	5	6125	198525	Adagrad	0.0	classification	True	True	1234	compounds	False	123456	False	1234	True	5488.53471517563	0.9989410785870001	0.623036649215	0.998110640871	0.607847689807	0.9985256870679999	0.615348454578	0.997715336431	0.41527215805699996	0.9990656388689999	0.77859540408	0.999532601075	0.8384540525509999	0.999299065421	0.807416828436	0.9983548691680001	0.520597143666	0.998353909465	0.5796886582649999	0.998559374357	0.484210526316	0.998456631341	0.527665317139	0.998225331756	0.466728797408	0.9996264475159999	0.44275700934600004	0.994056463596	0.217316513761	0.9968336748000001	0.291538461538	0.996306321336	0.236825701417	0.9985376553740001	0.606312292359	0.998294346979	0.53460270963	0.998415986353	0.568203930726	0.997968909778	0.45766858191699994
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	1	all	5	6125	198525	Adagrad	0.1	classification	True	True	1234	compounds	False	123456	False	1234	True	5397.97265958786	0.998328597693	0.613822035769	0.9989964877069999	0.645460877641	0.998662431032	0.629244001811	0.9979216193279999	0.42529833899499997	0.999326808555	0.788294894014	0.999482079967	0.8220492145139999	0.99940443823	0.8048182931810001	0.9985972391500001	0.52363656855	0.998403284672	0.600490196078	0.9974931631720001	0.455108359133	0.997948016416	0.5177879535050001	0.997639617579	0.462539983699	0.998140111593	0.405470635559	0.998759305211	0.288990825688	0.998449612403	0.33746233679300003	0.9981885222460001	0.254490413014	0.9986392706489999	0.624831309042	0.9974177765700001	0.508604906628	0.9980281498610001	0.56075898264	0.997475074127	0.45660633091200004
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	2	all	5	6125	198525	Adagrad	0.2	classification	True	True	1234	compounds	False	123456	False	1234	True	5404.281222820282	0.9992492492489999	0.6068061623359999	0.999812206573	0.612723473415	0.999530648644	0.609750462107	0.999269974767	0.401276333397	0.9995915032680001	0.784196547145	0.9998248890960001	0.820937022105	0.999708182561	0.802146301705	0.999314302259	0.515907939006	0.998715973292	0.579607843137	0.9989725147700002	0.457585139319	0.9988442275589999	0.5114186851210001	0.998670717719	0.45215801201300004	0.9976673664569999	0.387567152724	0.999299065421	0.289564220183	0.9984825493170001	0.331473580571	0.998228536004	0.243621118103	0.998937945684	0.586623690572	0.99833206975	0.533138044672	0.99863491582	0.558603491272	0.998247628215	0.442620600311
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	3	all	5	6125	198525	Adagrad	0.3	classification	True	True	1234	compounds	False	123456	False	1234	True	5384.239284992218	0.999142367067	0.606236909472	0.999678215167	0.604829347574	0.999410219291	0.6055323105529999	0.999082408073	0.3967232296	0.9995330220149999	0.776763593689	0.9996663997859999	0.828166272765	0.9995997064509999	0.801641770959	0.999059664721	0.509087349941	0.9991150442479999	0.561526479751	0.9988204069600001	0.446439628483	0.9989677038779999	0.497412901	0.998813590919	0.435681393231	0.9992014905509999	0.413	0.997873471558	0.23681192660599998	0.9985370395000001	0.301020408163	0.998291140216	0.23223604701499997	0.999306638932	0.575286415712	0.9984412885349999	0.514829732699	0.9988737763150001	0.5433816425119999	0.9985541669519999	0.42483638924500006
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	4	all	5	6125	198525	Adagrad	0.4	classification	True	True	1234	compounds	False	123456	False	1234	True	5394.533180952072	0.9995001249690001	0.599170697996	0.99975	0.603900626886	0.999625046869	0.601526364477	0.999416282997	0.388953648216	0.999844297392	0.78843499862	0.999688643263	0.794244404282	0.999766464269	0.791329039407	0.9994514872799999	0.502174368532	0.999312005504	0.564422277639	0.998968363136	0.420433436533	0.999140154772	0.48190205819700005	0.99901172214	0.42301040910099996	0.999063378083	0.41579448144599995	0.998751560549	0.250573394495	0.998907444982	0.312701252236	0.998724851275	0.24106279111200002	0.998788368336	0.555044112006	0.999797857287	0.529842548517	0.999292857864	0.542150618209	0.999092155369	0.41721426492200003
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	5	all	5	6125	198525	Adagrad	0.5	classification	True	True	1234	compounds	False	123456	False	1234	True	5403.822824001312	0.999849329516	0.6027020265199999	0.999397590361	0.559322033898	0.999623408903	0.580202312139	0.9994151978679999	0.37064116606799996	0.9999064896200002	0.784389703847	0.999626063382	0.78798832198	0.9997662568369999	0.78618489493	0.999451707031	0.49086106587899997	0.999181669394	0.533439490446	0.998773006135	0.414860681115	0.998977295971	0.46673632880500004	0.998822978848	0.402357178331	0.999627560521	0.3759929391	0.998883513212	0.244266055046	0.999255398362	0.29614181439	0.999130148203	0.214903526805	0.999514209376	0.570904645477	0.9997570456749999	0.512998901501	0.999635612778	0.540405014465	0.999532358255	0.42066911967
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	6	all	5	6125	198525	Adagrad	0.6	classification	True	True	1234	compounds	False	123456	False	1234	True	5390.751568078995	0.999812769144	0.576810286488	1.0	0.593684699327	0.999906375808	0.585125858124	0.99985415894	0.360321134439	1.0	0.7819425444600001	0.999767792871	0.794661476435	0.999883882954	0.78825070675	0.9997252409209999	0.49181755196599997	1.0	0.525260625501	1.0	0.405572755418	1.0	0.45772187281599996	1.0	0.39262852004500004	0.9995280792829999	0.38295687884999996	0.9995280792829999	0.213876146789	0.9995280792829999	0.2744665195	0.999449923753	0.203713493034	0.999078624079	0.539338654504	1.0	0.519589893812	0.9995390997079999	0.529280119358	0.9994106229690001	0.39998815242700003
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	7	all	5	6125	198525	Adagrad	0.7	classification	True	True	1234	compounds	False	123456	False	1234	True	5381.876765251161	0.9997509339980001	0.575585521647	0.9997509339980001	0.5648943580219999	0.9997509339980001	0.5701898289199999	0.9996114639839999	0.345555274494	0.999691167387	0.7641213389120001	0.9995368226029999	0.812456554984	0.9996139890369999	0.787548008894	0.999083051189	0.474888853883	1.0	0.538461538462	1.0	0.372755417957	1.0	0.440541529455	1.0	0.38198312418200003	1.0	0.36986301369900004	1.0	0.20126146789000002	1.0	0.260675826216	1.0	0.190023625919	1.0	0.579024390244	0.9995815899580001	0.434639326254	0.999790751203	0.496548839155	0.999733939349	0.38564367221
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	8	all	5	6125	198525	Adagrad	0.8	classification	True	True	1234	compounds	False	123456	False	1234	True	5376.519003152847	1.0	0.5681535011209999	1.0	0.529370791734	1.0	0.548076923077	1.0	0.32160156738400003	0.9995391705069999	0.75158061117	1.0	0.793271235924	0.9997695321500001	0.771863375042	0.999448965601	0.438580606737	1.0	0.518218623482	1.0	0.317027863777	1.0	0.393392239723	1.0	0.33935080680600005	1.0	0.321144674086	1.0	0.23165137614700002	1.0	0.269153897402	1.0	0.17471688331799998	1.0	0.535534158643	1.0	0.427682167704	1.0	0.47557003257299996	1.0	0.351854444649
relu	64	True	1	None	0.2455377549499249	mean	False	1234	0.05	9	all	5	6125	198525	Adagrad	0.9	classification	True	True	1234	compounds	False	123456	False	1234	True	5379.599142074585	1.0	0.539037950205	1.0	0.517761783144	1.0	0.5281856939840001	1.0	0.285747817415	1.0	0.739244491081	1.0	0.783539552343	1.0	0.760747789701	1.0	0.409494420675	1.0	0.48582474226800004	1.0	0.23343653250799998	1.0	0.315349226265	1.0	0.273136965663	1.0	0.31157635468	1.0	0.145068807339	1.0	0.197965571205	1.0	0.13036499917000002	1.0	0.514155712841	1.0	0.372391065544	1.0	0.43193884051799997	1.0	0.309347828279
