activation	batch_size	compound_weighting	concurrent_perm	data_transform	dropout	imputation_method	impute_labels	impute_seed	learning_rate	model_suffix	multitask_strategy	num_layers	num_neurons	num_steps	optimizer	percent_to_delete	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	restore_network	seed	shuffle_labels	shuffle_seed	target_weighting	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
relu	128	True	1	None	0.21617730747194608	mean	False	1234	0.05	0	all	8	6692	189536	Adagrad	0.0	classification	True	True	1234	compounds	False	123456	False	1234	True	10707.407834053041	0.999093244673	0.650637619554	0.9992442563480001	0.5686092407710001	0.999168744805	0.6068640812789999	0.998711390221	0.421199202818	0.9994391475040001	0.7904736419589999	0.9994858611830001	0.821354094258	0.9994625037980001	0.805618054135	0.9987387113609999	0.526686562971	0.998352892732	0.640358744395	0.997941963367	0.44210526315800003	0.998147385755	0.523076923077	0.997869858671	0.47655646344700003	0.997774480712	0.41759180187899997	0.999257057949	0.280389908257	0.998515219005	0.335506003431	0.9982647799009999	0.25747431571999996	0.998416179337	0.606661379857	0.998416179337	0.5602343463930001	0.998416179337	0.582524271845	0.9979690751960001	0.471489301295
relu	128	True	1	None	0.21617730747194608	mean	False	1234	0.05	1	all	8	6692	189536	Adagrad	0.1	classification	True	True	1234	compounds	False	123456	False	1234	True	10679.785740852356	0.9990798059229999	0.637659033079	0.998745609634	0.581843510564	0.9989126798260001	0.608473958966	0.99831086171	0.416023346321	0.999119946161	0.779083279535	0.9995856639730001	0.838871124705	0.999352750809	0.8078725398309999	0.998475308073	0.521778519478	0.998404740201	0.625558534406	0.998404740201	0.43343653250799996	0.998404740201	0.512070226774	0.998164751171	0.46364943228200006	0.998139342568	0.43243243243199997	0.998345740281	0.247706422018	0.998242530756	0.314983594604	0.997946571884	0.248650773098	0.998640195812	0.611228366399	0.998097309051	0.530208714756	0.9983686786299999	0.567843137255	0.997910723909	0.45882798586400003
relu	128	True	1	None	0.21617730747194608	mean	False	1234	0.05	2	all	8	6692	189536	Adagrad	0.2	classification	True	True	1234	compounds	False	123456	False	1234	True	10684.746868133543	0.999624413146	0.63042394015	0.999624413146	0.586951474344	0.999624413146	0.607911506553	0.999415829947	0.411735149311	0.999766518795	0.773626091423	0.999766518795	0.8376199082439999	0.999766518795	0.804352179427	0.9994514341159999	0.511326099796	0.997947138825	0.5993404781530001	0.9989725147700002	0.450154798762	0.998459563543	0.51414427157	0.998228363347	0.45910653617799996	0.9988306828810001	0.454655380895	0.997897196262	0.215596330275	0.998363721365	0.29249319331	0.998089886767	0.241634765868	0.998786959818	0.6000842815	0.998786959818	0.521420725009	0.998786959818	0.5579937304079999	0.998442607201	0.44623231188900003
relu	128	True	1	None	0.21617730747194608	mean	False	1234	0.05	3	all	8	6692	189536	Adagrad	0.3	classification	True	True	1234	compounds	False	123456	False	1234	True	10683.884899139404	0.999142275115	0.625991302123	0.999570953556	0.568144880427	0.9993565683650001	0.595666991237	0.9989989275799999	0.39779072028499995	0.999733030768	0.778623914496	0.999399519616	0.8102321701649999	0.9995662473720001	0.7941136394600001	0.998981449826	0.4981311846	0.9964716259919999	0.568582375479	0.9994102034799999	0.459442724458	0.9979387514720001	0.508219178082	0.9976318519249999	0.446831750475	0.997874601488	0.43425076452600003	0.998405103668	0.244266055046	0.998139782089	0.312660550459	0.997826434805	0.247739270156	0.998960138648	0.596521001273	0.998268098372	0.514829732699	0.9986139986139999	0.552672955975	0.998220532254	0.44020902735899997
relu	128	True	1	None	0.21617730747194608	mean	False	1234	0.05	4	all	8	6692	189536	Adagrad	0.4	classification	True	True	1234	compounds	False	123456	False	1234	True	10689.86521410942	0.998875983514	0.6134734830390001	0.99975	0.596238681217	0.9993128006499999	0.6047333097850001	0.998930197281	0.39975724338600005	0.999844297392	0.7497288829979999	0.999688643263	0.8650076463230001	0.999766464269	0.8032532920219999	0.9994514872799999	0.49093009438100005	0.99828237719	0.552884615385	0.9993122420909999	0.42724458204300003	0.998797044166	0.482011875655	0.99861736809	0.420251445078	0.998752339364	0.37085020242899996	0.9993757802750001	0.262614678899	0.999063962559	0.307485733468	0.9989074934700001	0.220470249814	0.9993938169329999	0.578884934757	0.999797857287	0.536067374588	0.9995957962809999	0.556653992395	0.9994810325579999	0.438404753961
relu	128	True	1	None	0.21617730747194608	mean	False	1234	0.05	5	all	8	6692	189536	Adagrad	0.5	classification	True	True	1234	compounds	False	123456	False	1234	True	10702.438388347626	0.9996988858779999	0.6143079315709999	1.0	0.550267007198	0.999849420268	0.580526638089	0.999766121231	0.377537586154	0.999906515846	0.753023085379	0.999906515846	0.857083275407	0.999906515846	0.8016905071520001	0.9997806505210001	0.490394522628	0.9995908346969999	0.5475382003399999	0.9991820040899999	0.39938080495399997	0.999386377582	0.46186895811000006	0.999293798392	0.401878222998	1.0	0.399419729207	0.999255675475	0.23681192660599998	0.999627699181	0.297336213103	0.999565121402	0.224724682603	0.9997569866339999	0.598842386465	0.9995140913510001	0.492493592091	0.9996355242380001	0.540486236689	0.9995322768279999	0.430002968662
relu	128	True	1	None	0.21617730747194608	mean	False	1234	0.05	6	all	8	6692	189536	Adagrad	0.6	classification	True	True	1234	compounds	False	123456	False	1234	True	10753.1619079113	0.9996253278380001	0.60424403183	0.9992509363299998	0.528906431391	0.9994380970219999	0.564070818373	0.9991248236310001	0.357351021285	0.9997678198280001	0.738949619772	0.9998838964360001	0.864590574169	0.999825854763	0.796847972324	0.999587787858	0.469918983037	0.9989669421490001	0.509861212564	1.0	0.432198142415	0.9994832041339999	0.467828418231	0.9994063328399999	0.397536194984	0.999527856468	0.317011610298	0.999056158565	0.360091743119	0.9992919518529999	0.337181208054	0.999174760954	0.221525967174	1.0	0.59495412844	0.999077774362	0.47491761259599996	0.999538674458	0.52820199552	0.9994102310430001	0.417940787393
relu	128	True	1	None	0.21617730747194608	mean	False	1234	0.05	7	all	8	6692	189536	Adagrad	0.7	classification	True	True	1234	compounds	False	123456	False	1234	True	10745.823698997498	1.0	0.563778441738	1.0	0.5695379614580001	1.0	0.566643566644	1.0	0.335057993946	0.9998456313680001	0.7217341699940001	1.0	0.8794661476440001	0.999922809726	0.7928311818520001	0.9998166130539999	0.447957551074	1.0	0.473578595318	1.0	0.438390092879	1.0	0.455305466238	1.0	0.37791332533699995	1.0	0.288858321871	1.0	0.36123853210999995	1.0	0.32101910828	1.0	0.19730188825199999	1.0	0.521377222853	1.0	0.504577077993	1.0	0.512839598065	1.0	0.37860152153399995
relu	128	True	1	None	0.21617730747194608	mean	False	1234	0.05	8	all	8	6692	189536	Adagrad	0.8	classification	True	True	1234	compounds	False	123456	False	1234	True	10750.21000480652	1.0	0.566658234252	1.0	0.520083584862	1.0	0.542372881356	1.0	0.31591069923	1.0	0.69795221843	0.999769479023	0.9097733907969999	0.999884726225	0.789908865954	0.999724482088	0.42314989986900003	1.0	0.43700061462800005	1.0	0.440247678019	1.0	0.438618136952	1.0	0.35442578310999995	1.0	0.26205191594599997	1.0	0.364678899083	1.0	0.304962838648	1.0	0.17265625067499998	1.0	0.445088227548	1.0	0.618820944709	1.0	0.517769607843	1.0	0.36097406205
relu	128	True	1	None	0.21617730747194608	mean	False	1234	0.05	9	all	8	6692	189536	Adagrad	0.9	classification	True	True	1234	compounds	False	123456	False	1234	True	10749.201281547546	1.0	0.53859223301	1.0	0.515207801254	1.0	0.526640560104	1.0	0.28420868802099997	1.0	0.662363455809	1.0	0.927290421243	1.0	0.772750970283	1.0	0.349966794889	1.0	0.35835777126100005	1.0	0.37832817337499997	1.0	0.368072289157	1.0	0.270878248044	1.0	0.302978723404	1.0	0.20412844036699998	1.0	0.243919150394	1.0	0.151330522026	1.0	0.439816232772	1.0	0.525814719883	1.0	0.4789859906600001	1.0	0.317270734914
