activation	batch_size	compound_weighting	concurrent_perm	data_transform	dropout	imputation_method	impute_labels	impute_seed	learning_rate	model_suffix	multitask_strategy	num_layers	num_neurons	num_steps	optimizer	percent_to_delete	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	restore_network	seed	shuffle_labels	shuffle_seed	target_weighting	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
relu	64	True	1	None	0.1975977659085648	mean	False	1234	0.05	0	all	6	6493	182037	Adagrad	0.0	classification	True	True	1234	compounds	False	123456	False	1234	True	6520.881066799164	0.999697382357	0.629574678536	0.998639661427	0.591130717437	0.9991682419660001	0.609747335648	0.9987113687770001	0.413075019369	0.9997661146969999	0.798756906077	0.998971722365	0.803976087863	0.999368760667	0.8013579990299999	0.99852000464	0.526368830152	0.997943233237	0.59941089838	0.998559374357	0.504024767802	0.998251208723	0.547595021863	0.997989116058	0.489016692138	0.99944248281	0.42318567389300005	0.998885586924	0.25745412844	0.999163957269	0.320142602496	0.999022951073	0.248814793164	0.9990248659190001	0.616709732989	0.998538011696	0.524350054925	0.9987813794779999	0.56679200475	0.998437525651	0.45954144511100004
relu	64	True	1	None	0.1975977659085648	mean	False	1234	0.05	1	all	6	6493	182037	Adagrad	0.1	classification	True	True	1234	compounds	False	123456	False	1234	True	6394.574272871018	0.999414568872	0.60795585192	0.999330991805	0.613884374274	0.999372778591	0.6109057301290001	0.9990255343629999	0.40304883599200003	0.9996892640739999	0.779084798345	0.999741039983	0.837897956346	0.999715151358	0.8074217965029999	0.99932912058	0.520978947353	0.999087383071	0.616652211622	0.997948951686	0.440247678019	0.9985178428910001	0.513728323699	0.998295229764	0.462879392821	0.998966515089	0.38632326820600005	0.999379652605	0.249426605505	0.9991730411409999	0.303135888502	0.9990337896799999	0.223560044783	0.999048783802	0.617371937639	0.999184561022	0.507506407909	0.999116667799	0.557073954984	0.998868556306	0.450897191952
relu	64	True	1	None	0.1975977659085648	mean	False	1234	0.05	2	all	6	6493	182037	Adagrad	0.2	classification	True	True	1234	compounds	False	123456	False	1234	True	6508.759572267531	0.99878025896	0.598210388477	0.999530516432	0.63640585094	0.999155246856	0.616717291034	0.998686007197	0.404152545233	0.999941605839	0.792649478881	0.99953303759	0.8035590157100001	0.999737279972	0.798066965827	0.999383022553	0.516185692498	0.998459167951	0.572964669739	0.998715643463	0.461919504644	0.9985873892380001	0.511484401783	0.9983753192329999	0.45071604013800004	0.998365631567	0.39415481832500004	0.999065420561	0.286123853211	0.9987154034799999	0.33156146179400003	0.998500184944	0.246126513884	0.99893826786	0.59898904802	0.9986353297949999	0.52068839253	0.998786775857	0.557100881489	0.9984424569949999	0.445063260612
relu	64	True	1	None	0.1975977659085648	mean	False	1234	0.05	3	all	6	6493	182037	Adagrad	0.3	classification	True	True	1234	compounds	False	123456	False	1234	True	6514.2804906368265	0.9994639219470001	0.595124174072	0.999892738389	0.606454608776	0.999678284182	0.600735970561	0.999499491631	0.385981043455	0.9999332755050001	0.787236895026	0.9998665599150001	0.816349228417	0.9998999165970001	0.801528801529	0.999764924392	0.517332500451	0.998525943396	0.564723694171	0.9988204069600001	0.461919504644	0.998673153472	0.508174386921	0.9984749954009999	0.445928688486	0.9992029755580001	0.386768447837	0.999734183945	0.261467889908	0.9994685091680001	0.312008210742	0.999379015809	0.229714124001	0.999133298665	0.622510421491	0.998268098372	0.492127425851	0.998700511132	0.549693251534	0.998331707306	0.446011232486
relu	64	True	1	None	0.1975977659085648	mean	False	1234	0.05	4	all	6	6493	182037	Adagrad	0.4	classification	True	True	1234	compounds	False	123456	False	1234	True	6518.871875524522	0.9995001249690001	0.591564685315	0.99975	0.628511725099	0.999625046869	0.609478779692	0.999416282997	0.39307287961	0.999766518795	0.7786810017039999	0.9999221608159999	0.825663839844	0.999844333748	0.801484480432	0.999634310555	0.510360276982	0.9993115318420001	0.566804979253	0.998280605227	0.422910216718	0.9987958025120001	0.484397163121	0.9986161544650001	0.42572152415200004	0.999063670412	0.379770992366	0.999063670412	0.228211009174	0.999063670412	0.28510028653299996	0.998907143228	0.20921277280499997	0.999797857287	0.59477124183	0.999797857287	0.533138044672	0.999797857287	0.562270708631	0.99974046189	0.448574112865
relu	64	True	1	None	0.1975977659085648	mean	False	1234	0.05	5	all	6	6493	182037	Adagrad	0.5	classification	True	True	1234	compounds	False	123456	False	1234	True	6512.262124776839	0.99984939759	0.5915725047079999	0.99984939759	0.5834687717670001	0.99984939759	0.587492694331	0.999766078144	0.371065679444	0.9997196261679999	0.775593667546	1.0	0.817322396775	0.9998597934289999	0.795911460096	0.999671013916	0.49849598389	1.0	0.522658610272	0.9995910020450001	0.428482972136	0.999795459194	0.47090847226899996	0.999764617937	0.403297095181	0.999627699181	0.367573011078	0.999255675475	0.209288990826	0.9994416527079999	0.266715381805	0.99934766487	0.192809582278	1.0	0.606347702511	0.9997570456749999	0.468692786525	0.9998785080789999	0.5287071458079999	0.999844100379	0.42234224398500003
relu	64	True	1	None	0.1975977659085648	mean	False	1234	0.05	6	all	6	6493	182037	Adagrad	0.6	classification	True	True	1234	compounds	False	123456	False	1234	True	6515.9363663196555	0.999812699007	0.5778727445390001	0.999625468165	0.5651265381939999	0.9997190748200001	0.5714285714289999	0.999562419311	0.348067848353	1.0	0.774702500334	0.9998838964360001	0.805505352426	0.9999419448479999	0.7898037077429999	0.999862608099	0.48786752537699996	1.0	0.560377358491	0.9994829369179999	0.367801857585	0.9997414016030001	0.444112149533	0.9997029264149999	0.390895317762	0.999057048562	0.37023593466399995	1.0	0.23394495412799998	0.999528301887	0.286718200984	0.9994502913590001	0.20648274679	1.0	0.577993813522	0.999692591454	0.47894544123000005	0.999846272098	0.523828594313	0.999803415292	0.408231745669
relu	64	True	1	None	0.1975977659085648	mean	False	1234	0.05	7	all	6	6493	182037	Adagrad	0.7	classification	True	True	1234	compounds	False	123456	False	1234	True	6512.992045879364	1.0	0.573742746615	0.9997509339980001	0.550963547713	0.999875451488	0.562122468317	0.999805740214	0.337200080708	0.9998456313680001	0.760587165498	1.0	0.8139858195469999	0.999922809726	0.7863810355249999	0.9998166130539999	0.46981945149300003	0.999310820124	0.532367972743	1.0	0.38699690402500003	0.999655291279	0.448189315167	0.999604005985	0.386552341381	1.0	0.37744034707199997	1.0	0.199541284404	1.0	0.261065266317	1.0	0.19325663084699998	0.9995817649519999	0.5658643326039999	1.0	0.473452947638	0.9997908387369999	0.515550239234	0.999734020397	0.396752661206
relu	64	True	1	None	0.1975977659085648	mean	False	1234	0.05	8	all	6	6493	182037	Adagrad	0.8	classification	True	True	1234	compounds	False	123456	False	1234	True	6514.884321212769	1.0	0.561341778091	1.0	0.5556071511490001	1.0	0.558459743291	1.0	0.326160830407	1.0	0.76774367987	1.0	0.789517586542	1.0	0.77847840987	1.0	0.464128856768	1.0	0.511893434824	1.0	0.333126934985	1.0	0.403600900225	1.0	0.345253249339	1.0	0.330967169476	1.0	0.213876146789	1.0	0.259839777081	1.0	0.173339358668	1.0	0.5426716141	1.0	0.428414500183	1.0	0.478821362799	1.0	0.357302955877
relu	64	True	1	None	0.1975977659085648	mean	False	1234	0.05	9	all	6	6493	182037	Adagrad	0.9	classification	True	True	1234	compounds	False	123456	False	1234	True	6513.0181148052225	1.0	0.531341107872	1.0	0.507778035756	1.0	0.5192924136289999	1.0	0.273280197709	1.0	0.739141675284	1.0	0.7949395245379999	1.0	0.7660258557170001	1.0	0.417117035969	1.0	0.47542857142899997	1.0	0.25758513931899996	1.0	0.334136546185	1.0	0.282768303534	1.0	0.320105820106	1.0	0.13876146789000002	1.0	0.1936	1.0	0.131737076201	1.0	0.501874414246	1.0	0.39216404247500003	1.0	0.44028776978399997	1.0	0.31023638428100003
