allow_restart	bootstrap	class_weight	criterion	data_transform	imputation_method	impute_labels	impute_seed	learning_rate	max_depth	max_features	min_impurity_split	min_samples_leaf	min_smaples_split	min_weight_fraction_leaf	model_suffix	n_estimators	n_jobs	oob_score	optimizer	percent_to_delete	prediction_mode	random_state	read_parameters	remove_labels	remove_seed	remove_type	restore_forest	sample_weight	seed	shuffle_labels	shuffle_seed	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
False	False	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	0	964	7	False	Adagrad	0.0	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	78.55228996276854	1.0	0.709548664415	0.999622128174	0.536568377061	0.999811028384	0.611052353252	0.999707140615	0.454595494791	1.0	0.772191484243	0.999766300538	0.892534408453	0.999883136613	0.828013155349	0.999725857391	0.5569321598470001	1.0	0.8366935483869999	0.9975303560400001	0.256965944272	0.99876365135	0.39317858834700004	0.998579652197	0.428540583922	1.0	0.574660633484	0.998885586924	0.07282110091739999	0.99944248281	0.129262086514	0.9993486599220001	0.16826082754500002	1.0	0.7835968379449999	0.998416179337	0.290369827902	0.99920746205	0.423724285333	0.9989844757680001	0.405439964555
False	False	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	1	964	7	False	Adagrad	0.1	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	69.98611831665039	1.0	0.706191950464	0.999581869878	0.529602971906	0.9997908912219999	0.60528061563	0.999675205913	0.44786258513800004	1.0	0.768148766242	0.999792831987	0.8958709856810001	0.9998964052629999	0.827108201771	0.9997560841359999	0.552809178114	1.0	0.8277310924369999	0.997721057429	0.24396284829700002	0.998859228839	0.37685318029700005	0.998688697497	0.41414115914000005	1.0	0.566037735849	0.998759305211	0.0688073394495	0.999379267536	0.122699386503	0.99927508442	0.161467875667	1.0	0.7838939857289999	0.99850502854	0.281581838155	0.999251955117	0.414331896552	0.999042518029	0.398851102823
False	False	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	2	964	7	False	Adagrad	0.2	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	62.36602568626404	1.0	0.702907711757	0.999530516432	0.516368702113	0.999765203099	0.5953687592019999	0.9996349222450001	0.43764847086900005	1.0	0.7673420738969999	0.9998248890960001	0.895036841374	0.9999124368819999	0.826285054226	0.999794315242	0.550555871578	1.0	0.8322147651010001	0.99794502954	0.230340557276	0.998971457958	0.36081474296800004	0.9988179428799999	0.40341692641800003	1.0	0.577889447236	0.999065420561	0.0659403669725	0.999532491819	0.11837364899599999	0.99945435975	0.160708542139	1.0	0.785097192225	0.998786959818	0.266202856097	0.9993931118189999	0.397593656002	0.999221268443	0.387405942756
False	False	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	3	964	7	False	Adagrad	0.3	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	57.95766854286194	1.0	0.7004862236630001	0.999463691945	0.501741351289	0.999731774046	0.584686147186	0.9995828608570001	0.427395643927	1.0	0.761746952302	0.9998665599150001	0.8947587932709999	0.9999332755050001	0.822912671014	0.999843294984	0.5400581092310001	1.0	0.828358208955	0.998230610439	0.206191950464	0.999114521842	0.33019335647	0.9989829445819999	0.379758829829	1.0	0.573033707865	0.9989367357790001	0.05848623853209999	0.999468085106	0.106139438085	0.99937874859	0.150177053601	1.0	0.7941507311589999	0.998960859023	0.258513365068	0.999480159418	0.39005524861900004	0.9993328023520001	0.385047049468
False	False	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	4	964	7	False	Adagrad	0.4	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	49.600914478302	1.0	0.702577660278	0.999625	0.49361504527500005	0.999812464837	0.579844538388	0.999708134197	0.424452149015	1.0	0.759763313609	0.9999221608159999	0.892534408453	0.999961078893	0.820814421786	0.999908581366	0.534303492339	1.0	0.8320000000000001	0.998624484182	0.193188854489	0.9993117687540001	0.313567839196	0.99920932759	0.36828346412199997	1.0	0.60119047619	0.9993757802750001	0.0579128440367	0.999687792694	0.105648535565	0.999635686057	0.15532776500499998	1.0	0.8052109181139999	0.999797857287	0.237641889418	0.9998989184270001	0.366977664688	0.999870229973	0.37235469802500004
False	False	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	5	964	7	False	Adagrad	0.5	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	40.96234178543091	1.0	0.69890260631	0.9996987951809999	0.473183190156	0.999849374906	0.564308459089	0.999766089761	0.40997420161700004	1.0	0.754790172799	0.999906515846	0.8926734325040001	0.999953255738	0.817961783439	0.9998903330500001	0.525150598098	1.0	0.8226744186049999	0.9995910020450001	0.175232198142	0.999795459194	0.288922919857	0.999764617937	0.347600686762	1.0	0.582191780822	0.999255675475	0.0487385321101	0.999627699181	0.0899470899471	0.999565121402	0.138707230863	1.0	0.793963254593	1.0	0.221530574881	1.0	0.34640709991400004	1.0	0.35442303889
False	False	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	6	964	7	False	Adagrad	0.6	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	32.33932876586914	1.0	0.690725244073	0.999625468165	0.459948920362	0.999812699007	0.5521951219510001	0.999708302914	0.39615232447800003	1.0	0.7463810075280001	0.9998838964360001	0.896010009732	0.9999419448479999	0.8143795804899999	0.999862608099	0.512244547656	1.0	0.830564784053	1.0	0.15479876160999997	1.0	0.260960334029	1.0	0.328270685234	1.0	0.586956521739	0.999056158565	0.0464449541284	0.999527856468	0.086078639745	0.999449858395	0.13626325770300002	1.0	0.791420118343	1.0	0.195898938118	1.0	0.314059289698	1.0	0.331127607135
False	False	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	7	964	7	False	Adagrad	0.7	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	24.76269793510437	1.0	0.680408609996	0.9997509339980001	0.433016020432	0.999875451488	0.52922814983	0.999805740214	0.373203360348	1.0	0.7335916134909999	1.0	0.895036841374	1.0	0.8063122299459999	1.0	0.486134592039	1.0	0.84126984127	1.0	0.131269349845	1.0	0.22710230316	1.0	0.304340030267	1.0	0.504854368932	1.0	0.029816513761499998	1.0	0.056307525717400005	1.0	0.0959456455288	1.0	0.778169014085	1.0	0.161845477847	1.0	0.267959987875	1.0	0.295137930015
False	False	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	8	964	7	False	Adagrad	0.8	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	17.743206024169922	1.0	0.666792738275	1.0	0.40933364290700003	1.0	0.507265141706	1.0	0.34984551778300005	1.0	0.7259782486830001	1.0	0.900180731267	1.0	0.803748758689	1.0	0.475383765735	1.0	0.79347826087	1.0	0.09040247678020001	1.0	0.162312395775	1.0	0.24190982458000002	1.0	0.483870967742	1.0	0.025802752293599997	1.0	0.04899292324440001	1.0	0.08588650817389999	1.0	0.7835294117649999	1.0	0.12193335774399999	1.0	0.21102661597	1.0	0.25620749841999996
False	False	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	9	964	7	False	Adagrad	0.9	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	10.940916776657104	1.0	0.642153146323	1.0	0.393313211052	1.0	0.487832973362	1.0	0.32246463392499997	1.0	0.701922032794	1.0	0.898651466704	1.0	0.788196561395	1.0	0.42194149431500005	1.0	0.771084337349	1.0	0.0396284829721	1.0	0.075382803298	1.0	0.15634708373700001	1.0	0.38	1.0	0.0108944954128	1.0	0.021181716833900004	1.0	0.043858637518300006	1.0	0.7818930041150001	1.0	0.06957158549980001	1.0	0.127774041695	1.0	0.191721386738
