allow_restart	bootstrap	class_weight	criterion	data_transform	imputation_method	impute_labels	impute_seed	learning_rate	max_depth	max_features	min_impurity_split	min_samples_leaf	min_smaples_split	min_weight_fraction_leaf	model_suffix	n_estimators	n_jobs	oob_score	optimizer	percent_to_delete	prediction_mode	random_state	read_parameters	remove_labels	remove_seed	remove_type	restore_forest	sample_weight	seed	shuffle_labels	shuffle_seed	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	0	713	7	False	Adagrad	0.0	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	41.52730703353882	0.9998488398459999	0.71950016442	0.9997732769040001	0.508010215928	0.999811056947	0.595536200327	0.9997071193629999	0.446082332794	0.999906515846	0.759353939112	0.9998597803229999	0.9085221743359999	0.999883147538	0.827267548579	0.9997258124349999	0.548860495986	1.0	0.867741935484	0.9975303560400001	0.166563467492	0.99876365135	0.279480519481	0.998579652197	0.350949909996	1.0	0.7064220183490001	0.998885586924	0.04415137614680001	0.99944248281	0.08310847274689999	0.9993486599220001	0.153313565521	0.9995123735220001	0.833791208791	0.9989035087720001	0.22226290735999998	0.9992078483939999	0.350968488002	0.998984391796	0.36991461187299995
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	1	713	7	False	Adagrad	0.1	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	37.94901084899902	0.999832733963	0.7136212624580001	0.9997491219269999	0.498723009055	0.999790926197	0.587125871259	0.999675179528	0.436088054574	0.9998964159929999	0.7562384473199999	0.9998964159929999	0.910051438899	0.9998964159929999	0.826045807306	0.9997560454150001	0.54453087388	1.0	0.8671328671330001	0.997721057429	0.153560371517	0.998859228839	0.260915307733	0.998688697497	0.33647982965000006	0.999793046358	0.7029702970300001	0.998966087676	0.040711009174300004	0.999379395945	0.0769647696477	0.999275063154	0.146632731972	0.9998639270649999	0.8288690476189999	0.998640935037	0.20395459538600003	0.9992520568440001	0.327358213341	0.9990424601019999	0.351713025039
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	2	713	7	False	Adagrad	0.2	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	33.50960302352905	0.9998121889380001	0.716626835097	0.999718309859	0.48734618063600005	0.999765247195	0.580154781647	0.9996348887600001	0.431849609855	1.0	0.7524501325949999	0.9998248890960001	0.907270957876	0.9999124368819999	0.822639606706	0.999794315242	0.534638766994	1.0	0.8755020080320001	0.99794502954	0.134984520124	0.998971457958	0.233905579399	0.9988179428799999	0.31704264154	0.999766245909	0.741573033708	0.999299065421	0.0378440366972	0.999532601075	0.0720130932897	0.9994543542669999	0.147018692194	1.0	0.839682539683	0.998786959818	0.19370194068100002	0.9993931118189999	0.314787265695	0.999221268443	0.34597261803199997
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	3	713	7	False	Adagrad	0.3	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	29.41472816467285	0.999892703863	0.712447844228	0.999570953556	0.47573717204599997	0.999731802821	0.570513712933	0.999582825056	0.42191740453500004	1.0	0.750057326301	0.9998665599150001	0.909495342694	0.9999332755050001	0.822117499215	0.999843294984	0.532245376292	0.999704753469	0.857740585774	0.998525508699	0.12693498452	0.999114783122	0.22114347357099998	0.9989829125299999	0.303087067162	1.0	0.769230769231	0.9989367357790001	0.0344036697248	0.999468085106	0.0658616904501	0.99937874859	0.143900740142	1.0	0.848993288591	0.998960859023	0.18528011717300003	0.999480159418	0.304177938082	0.9993328023520001	0.341070127386
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	4	713	7	False	Adagrad	0.4	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	26.38770294189453	0.9998749843729999	0.7058404558399999	0.99975	0.460181100534	0.999812488281	0.5571328179899999	0.999708112511	0.4079224782	1.0	0.745958959074	0.9999221608159999	0.904629500904	0.999961078893	0.817667755718	0.999908581366	0.51961347234	0.999655884377	0.8894009216590001	0.998968363136	0.11950464396299999	0.999312005504	0.210698689956	0.9992093245360001	0.30109237636	1.0	0.728571428571	0.9993757802750001	0.0292431192661	0.999687792694	0.056229327453100005	0.999635686057	0.127467140507	1.0	0.8452830188680001	0.999797857287	0.164042475284	0.9998989184270001	0.27476234284	0.999870229973	0.318847065982
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	5	713	7	False	Adagrad	0.5	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	22.537201404571533	0.99984939759	0.702111893294	0.99984939759	0.439981425586	0.99984939759	0.54096488724	0.999766078144	0.39355371803000005	0.999906524584	0.741847517328	1.0	0.907688030029	0.999953260108	0.8164311616859999	0.999890329499	0.5145432044430001	1.0	0.878787878788	0.9995910020450001	0.10773993808	0.999795459194	0.19194704909000002	0.999764617937	0.283369490973	1.0	0.6984126984129999	0.999255675475	0.025229357798200003	0.999627699181	0.0486995019369	0.999565121402	0.11469381873500001	1.0	0.8389121338910001	1.0	0.146832662029	1.0	0.24992209411	1.0	0.299065181654
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	6	713	7	False	Adagrad	0.6	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	18.858278512954712	1.0	0.696607555898	0.999625468165	0.41954957046700003	0.999812699007	0.5236922185189999	0.999708302914	0.37781697329	1.0	0.732469852613	0.9998838964360001	0.911997775615	0.9999419448479999	0.812434206452	0.999862608099	0.500012018656	1.0	0.860759493671	1.0	0.0842105263158	1.0	0.15341229554400002	1.0	0.24663606940000002	1.0	0.7192982456139999	0.999056158565	0.023509174311900003	0.999527856468	0.045530260966099995	0.999449858395	0.113150806157	1.0	0.8318181818179999	1.0	0.134016843647	1.0	0.230842005676	1.0	0.283194281993
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	7	713	7	False	Adagrad	0.7	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	14.75788140296936	1.0	0.6881677878910001	0.9997509339980001	0.40376131878300003	0.999875451488	0.508925958443	0.999805740214	0.362682421202	1.0	0.7211707746480001	1.0	0.9111636313079999	1.0	0.805110251213	1.0	0.47579537331999994	1.0	0.896551724138	1.0	0.06439628482969999	1.0	0.12016175621	1.0	0.221299462724	1.0	0.588235294118	1.0	0.0114678899083	1.0	0.022497187851499997	1.0	0.0675446067277	1.0	0.806153846154	1.0	0.09593555474189999	1.0	0.17146596858600002	1.0	0.232072955546
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	8	713	7	False	Adagrad	0.8	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	11.110171556472778	1.0	0.68031759298	1.0	0.37798931971199995	1.0	0.48597014925399995	1.0	0.34251587838799996	1.0	0.7112236105130001	1.0	0.917975809815	1.0	0.801480852097	1.0	0.461044441145	1.0	0.8571428571430001	1.0	0.040866873064999996	1.0	0.0780141843972	1.0	0.17076159606199998	1.0	0.5	1.0	0.009174311926610001	1.0	0.018018018018	1.0	0.052615328257300004	1.0	0.792079207921	1.0	0.0585865983156	1.0	0.109103307194	1.0	0.177669360187
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	9	713	7	False	Adagrad	0.9	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	8.133330821990969	1.0	0.652737150021	1.0	0.362665428372	1.0	0.466268656716	1.0	0.31421437412500003	1.0	0.688115221221	1.0	0.923258723759	1.0	0.78853004037	1.0	0.41292507853699995	1.0	0.833333333333	1.0	0.00928792569659	1.0	0.0183710961421	1.0	0.0796689438307	1.0	0.47368421052599996	1.0	0.00516055045872	1.0	0.0102098695406	1.0	0.037556877234300005	1.0	0.776470588235	1.0	0.0241669718052	1.0	0.046875	1.0	0.11157583748
