allow_restart	bootstrap	class_weight	criterion	data_transform	imputation_method	impute_labels	impute_seed	learning_rate	max_depth	max_features	min_impurity_split	min_samples_leaf	min_smaples_split	min_weight_fraction_leaf	model_suffix	n_estimators	n_jobs	oob_score	optimizer	percent_to_delete	prediction_mode	random_state	read_parameters	remove_labels	remove_seed	remove_type	restore_forest	sample_weight	seed	shuffle_labels	shuffle_seed	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	0	896	7	False	Adagrad	0.0	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	124.5798602104187	1.0	0.699616406019	0.999622128174	0.550499187369	0.999811028384	0.616164241164	0.999707140615	0.45430962817299997	1.0	0.7801926401579999	0.999766300538	0.878353955234	0.999883136613	0.826368452031	0.999725857391	0.557926197496	1.0	0.8078291814949999	0.9975303560400001	0.28111455108399996	0.99876365135	0.41708773541599997	0.998579652197	0.438747224518	1.0	0.554385964912	0.998885586924	0.09059633027519999	0.99944248281	0.155741744702	0.9993486599220001	0.182637483829	1.0	0.7604790419159999	0.998416179337	0.32552178689100003	0.99920746205	0.455897435897	0.9989844757680001	0.420794087341
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	1	896	7	False	Adagrad	0.1	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	111.07027006149292	1.0	0.691738229198	0.999581869878	0.542372881356	0.9997908912219999	0.608016657991	0.999675205913	0.443091909604	1.0	0.776079246667	0.999792831987	0.882246628667	0.9998964052629999	0.825764476252	0.9997560841359999	0.554272599621	1.0	0.820224719101	0.997721057429	0.271207430341	0.998859228839	0.40763145649099997	0.998688697497	0.43498535443999997	1.0	0.564102564103	0.998759305211	0.08830275229360002	0.999379267536	0.152702032722	0.99927508442	0.18285541272199998	1.0	0.761989342806	0.99850502854	0.314170633468	0.999251955117	0.444905366865	0.999042518029	0.413347371589
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	2	896	7	False	Adagrad	0.2	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	97.7190191745758	1.0	0.69298245614	0.999530516432	0.531924773624	0.999765203099	0.601865230527	0.9996349222450001	0.438273938559	1.0	0.775754613223	0.9998248890960001	0.882524676769	0.9999124368819999	0.82570239334	0.999794315242	0.553954813588	1.0	0.79766536965	0.99794502954	0.25386996904	0.998971457958	0.38515735086900005	0.9988179428799999	0.412468155833	1.0	0.5714285714289999	0.999065420561	0.0802752293578	0.999532491819	0.140774258421	0.99945435975	0.176016532334	1.0	0.771639042357	0.998786959818	0.30684730867800003	0.9993931118189999	0.43908828923199994	0.999221268443	0.41243378554
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	3	896	7	False	Adagrad	0.3	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	90.10551595687866	1.0	0.690210656753	0.999463691945	0.5172974228	0.999731774046	0.591373589914	0.9995828608570001	0.427783243985	1.0	0.771931956258	0.9998665599150001	0.883219797025	0.9999332755050001	0.823834532841	0.999843294984	0.547805261824	1.0	0.805194805195	0.998230610439	0.230340557276	0.999114521842	0.358208955224	0.9989829445819999	0.394597221639	1.0	0.565022421525	0.9989367357790001	0.072247706422	0.999468085106	0.128113879004	0.99937874859	0.165283399827	1.0	0.7802516940950001	0.998960859023	0.29512998901500004	0.999480159418	0.42826780021300004	0.9993328023520001	0.40756991720700003
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	4	896	7	False	Adagrad	0.4	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	76.03653049468994	1.0	0.691947565543	0.999625	0.51474344091	0.999812464837	0.590334176541	0.999708134197	0.427786334059	1.0	0.768045614461	0.9999221608159999	0.8801612678990001	0.999961078893	0.8202902306300001	0.999908581366	0.538043393929	1.0	0.7943262411349999	0.998624484182	0.20804953560400002	0.9993117687540001	0.329735034347	0.99920932759	0.370893875661	1.0	0.580487804878	0.9993757802750001	0.0682339449541	0.999687792694	0.12211390456599999	0.999635686057	0.164122142459	1.0	0.787685774947	0.999797857287	0.271695349689	0.9998989184270001	0.40402940375699997	0.999870229973	0.392800829015
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	5	896	7	False	Adagrad	0.5	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	62.716620683670044	1.0	0.690522243714	0.9996987951809999	0.497329928024	0.999849374906	0.578215683628	0.999766089761	0.41688665096999994	1.0	0.763504531722	0.999906515846	0.878353955234	0.999953255738	0.8169123351440001	0.9998903330500001	0.528178665781	1.0	0.8	0.9995910020450001	0.193188854489	0.999795459194	0.311221945137	0.999764617937	0.35868135063699996	1.0	0.5637254901959999	0.999255675475	0.0659403669725	0.999627699181	0.11806981519500001	0.999565121402	0.157480177622	1.0	0.781659388646	1.0	0.262175027462	1.0	0.392651494379	1.0	0.382799164835
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	6	896	7	False	Adagrad	0.6	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	50.18018174171448	1.0	0.682902909448	0.999625468165	0.485024378918	0.999812699007	0.567200651643	0.999708302914	0.403887520305	1.0	0.754061156235	0.9998838964360001	0.8776588349779999	0.9999419448479999	0.8111789270800001	0.999862608099	0.510104965091	1.0	0.802985074627	1.0	0.166563467492	1.0	0.275897435897	1.0	0.333149812632	1.0	0.562162162162	0.999056158565	0.0596330275229	0.999527856468	0.107827890098	0.999449858395	0.149297646104	1.0	0.7822485207100001	1.0	0.24203588429099998	1.0	0.369686800895	1.0	0.36692022865400004
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	7	896	7	False	Adagrad	0.7	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	36.63285088539124	1.0	0.666106818945	0.9997509339980001	0.460413280706	0.999875451488	0.544481054366	0.999805740214	0.37689677944	1.0	0.7454867256640001	1.0	0.878353955234	1.0	0.806484554506	1.0	0.494451374256	1.0	0.782142857143	1.0	0.13560371517	1.0	0.231134564644	1.0	0.294475717382	1.0	0.532934131737	1.0	0.05103211009169999	1.0	0.0931449502878	1.0	0.131923604698	1.0	0.754076086957	1.0	0.203222262907	1.0	0.32016152293	1.0	0.323768351705
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	8	896	7	False	Adagrad	0.8	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	24.222934484481808	1.0	0.652249134948	1.0	0.437659623868	1.0	0.52382937335	1.0	0.353622443745	1.0	0.7406111499879999	1.0	0.8828027248710001	1.0	0.805479799581	1.0	0.488950348056	1.0	0.7828054298639999	1.0	0.107120743034	1.0	0.18845315904100002	1.0	0.26124957327	1.0	0.56	1.0	0.048165137614699996	1.0	0.0887011615628	1.0	0.13355531974999998	1.0	0.767361111111	1.0	0.161845477847	1.0	0.267311762927	1.0	0.29155534144699996
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	9	896	7	False	Adagrad	0.9	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	13.06970477104187	1.0	0.629668780832	1.0	0.41490596703	1.0	0.500209937019	1.0	0.32366333487300003	1.0	0.718113121136	1.0	0.871958848881	1.0	0.7875933948639999	1.0	0.434009977114	1.0	0.79	1.0	0.0489164086687	1.0	0.0921282798834	1.0	0.176798068102	1.0	0.46428571428599996	1.0	0.0223623853211	1.0	0.0426695842451	1.0	0.0769436619993	1.0	0.7678571428569999	1.0	0.09447088978399999	1.0	0.168242582328	1.0	0.220658016337
