allow_restart	bootstrap	class_weight	criterion	data_transform	imputation_method	impute_labels	impute_seed	learning_rate	max_depth	max_features	min_impurity_split	min_samples_leaf	min_smaples_split	min_weight_fraction_leaf	model_suffix	n_estimators	n_jobs	oob_score	optimizer	percent_to_delete	prediction_mode	random_state	read_parameters	remove_labels	remove_seed	remove_type	restore_forest	sample_weight	seed	shuffle_labels	shuffle_seed	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	0	427	7	False	Adagrad	0.0	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	25.059405088424683	0.999773294038	0.7184115523469999	0.99984885127	0.508242396099	0.999811071226	0.595322273593	0.9997071293200002	0.44536123791599996	0.999859786876	0.7593153237070001	0.999906520215	0.90657583762	0.999883152999	0.826436854445	0.999725807994	0.546883046472	1.0	0.867741935484	0.9975303560400001	0.166563467492	0.99876365135	0.279480519481	0.998579652197	0.350949909996	1.0	0.669642857143	0.998885586924	0.043004587155999995	0.99944248281	0.0808189655172	0.9993486599220001	0.145330020254	0.9995123735220001	0.834013605442	0.9989035087720001	0.22445990479699998	0.9992078483939999	0.35372186959	0.998984391796	0.371934677874
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	1	427	7	False	Adagrad	0.1	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	22.83793616294861	0.999749142905	0.7120000000000001	0.9998327479510001	0.495936846993	0.9997909436799999	0.584644861092	0.9996751916519999	0.433210371392	0.9998964159929999	0.756390977444	0.9998964159929999	0.9090782705410001	0.9998964159929999	0.8257355726729999	0.9997560454150001	0.543860150004	1.0	0.851063829787	0.997721057429	0.148606811146	0.998859228839	0.25303110174000004	0.998688697497	0.326781756775	1.0	0.691588785047	0.998759305211	0.042431192660600005	0.999379267536	0.07995678011889999	0.99927508442	0.147908364821	0.9998639270649999	0.83234421365	0.998640935037	0.20541926034400002	0.9992520568440001	0.329515418502	0.9990424601019999	0.354275669251
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	2	427	7	False	Adagrad	0.2	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	20.519484758377075	0.9998121889380001	0.710562414266	0.999718309859	0.481077315997	0.999765247195	0.573722829849	0.9996348887600001	0.423539947217	0.999941626292	0.753497514163	0.9998832593979999	0.906019741415	0.9999124419930001	0.822749652822	0.999794292242	0.535409568324	1.0	0.887096774194	0.99794502954	0.136222910217	0.998971457958	0.236178207193	0.9988179428799999	0.321312811867	0.999766245909	0.714285714286	0.999299065421	0.0372706422018	0.999532601075	0.07084468664850001	0.9994543542669999	0.141926083328	1.0	0.835423197492	0.998786959818	0.195166605639	0.9993931118189999	0.316414366281	0.999221268443	0.345887601444
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	3	427	7	False	Adagrad	0.3	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	18.228591203689575	0.9997854537649999	0.709778085992	0.999678215167	0.475272811702	0.9997318315899999	0.5693227645669999	0.9995828170990001	0.419596939159	1.0	0.75143645139	0.9998665599150001	0.9090782705410001	0.9999332755050001	0.8227744573770001	0.999843294984	0.5344743384139999	0.999704753469	0.8614718614720001	0.998525508699	0.12321981424100001	0.999114783122	0.215601300108	0.9989829125299999	0.299400707744	0.999734042553	0.7625	0.9992025518340001	0.03497706422019999	0.999468226535	0.0668859649123	0.999378741235	0.144185943253	1.0	0.8465430016859999	0.998960859023	0.183815452215	0.999480159418	0.302045728039	0.9993328023520001	0.338842954699
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	4	427	7	False	Adagrad	0.4	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	16.626640796661373	0.9998749843729999	0.706529453513	0.99975	0.46227072208000003	0.999812488281	0.558877192982	0.999708112511	0.409644738394	1.0	0.745433658817	0.9999221608159999	0.902127067983	0.999961078893	0.816329098	0.999908581366	0.516194525246	0.999655884377	0.875	0.998968363136	0.11702786377699999	0.999312005504	0.20644456581099999	0.9992093245360001	0.294689610616	1.0	0.714285714286	0.9993757802750001	0.0286697247706	0.999687792694	0.05512679162069999	0.999635686057	0.124371610642	1.0	0.846153846154	0.999797857287	0.16916880263599998	0.9998989184270001	0.281965212084	0.999870229973	0.32429268370299996
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	5	427	7	False	Adagrad	0.5	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	14.3281729221344	0.99984939759	0.701833146278	0.99984939759	0.435570002322	0.99984939759	0.537535816619	0.999766078144	0.390824695326	0.999906524584	0.7418144611190001	1.0	0.9071319338249999	0.999953260108	0.8161861279629999	0.999890329499	0.513938755593	1.0	0.882653061224	0.9995910020450001	0.107120743034	0.999795459194	0.19105466592999998	0.999764617937	0.28336673626200004	1.0	0.676923076923	0.999255675475	0.025229357798200003	0.999627699181	0.048645660586	0.999565121402	0.112023322889	1.0	0.837894736842	1.0	0.14573416330999997	1.0	0.248284466625	1.0	0.297598008402
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	6	427	7	False	Adagrad	0.6	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	12.161695718765259	1.0	0.701600609756	0.999625468165	0.427443696308	0.999812699007	0.531236473813	0.999708302914	0.386004355292	1.0	0.733161781159	0.9998838964360001	0.9110246072570001	0.9999419448479999	0.812472878309	0.999862608099	0.500462138919	1.0	0.863636363636	1.0	0.08235294117650001	1.0	0.15036743923100002	1.0	0.24441275932700002	1.0	0.696428571429	0.999056158565	0.0223623853211	0.999527856468	0.04333333333330001	0.999449858395	0.107719448916	1.0	0.8298850574709999	1.0	0.13218601245	1.0	0.228048010107	1.0	0.28063281577599997
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	7	427	7	False	Adagrad	0.7	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	9.707759618759157	1.0	0.6893012238449999	0.9997509339980001	0.405386579986	0.999875451488	0.510526315789	0.999805740214	0.364427838124	1.0	0.7203874944959999	1.0	0.9097733907969999	1.0	0.804079375806	1.0	0.472791948386	1.0	0.8782608695649999	1.0	0.0625386996904	1.0	0.11676300578	1.0	0.21507754849	1.0	0.5714285714289999	1.0	0.0114678899083	1.0	0.0224845418775	1.0	0.0659619733976	1.0	0.806748466258	1.0	0.0963017209813	1.0	0.172064115146	1.0	0.232675005863
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	8	427	7	False	Adagrad	0.8	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	7.4155113697052	1.0	0.676033057851	1.0	0.379846761087	1.0	0.48639809721999994	1.0	0.34047977037	1.0	0.7114427860699999	1.0	0.914500208536	1.0	0.800291988564	1.0	0.45810179185500005	1.0	0.853333333333	1.0	0.0396284829721	1.0	0.07573964497039999	1.0	0.167632896489	1.0	0.485714285714	1.0	0.00974770642202	1.0	0.019111860595799997	1.0	0.05284730931480001	1.0	0.7961165048540001	1.0	0.0600512632735	1.0	0.111678583589	1.0	0.18071500811500002
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	9	427	7	False	Adagrad	0.9	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	5.648519277572633	1.0	0.650062266501	1.0	0.36359414906	1.0	0.466349017272	1.0	0.312758501523	1.0	0.687817522032	1.0	0.9222855554009999	1.0	0.7879795700200001	1.0	0.41122942393	1.0	0.894736842105	1.0	0.0105263157895	1.0	0.020807833537299997	1.0	0.0890009917806	1.0	0.5	1.0	0.00516055045872	1.0	0.0102156640182	1.0	0.0394392330058	1.0	0.758620689655	1.0	0.0241669718052	1.0	0.0468417317246	1.0	0.10927060582699999
False	True	None	gini	None	mean	False	1234	0.05	None	log2	1e-07	1	2	0.0	10	427	7	False	Adagrad	0.05	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	25.56734609603882	0.999920552951	0.7187083888150001	0.9996822875299999	0.501276990945	0.999801406045	0.590616878676	0.9996919252850001	0.441549809845	0.9999017005799999	0.7568005556199999	0.9999017005799999	0.9089392464899999	0.9999017005799999	0.825922182921	0.9997690217949999	0.54449323208	1.0	0.8707482993200001	0.997622649665	0.15851393188899998	0.9988099102019999	0.268203247774	0.9986322657150001	0.342939492121	1.0	0.669724770642	0.998828353837	0.0418577981651	0.999413833529	0.0787911494873	0.9993150647700001	0.143375151774	0.999742632866	0.8418079096050001	0.998586118252	0.218235078726	0.999164040898	0.34661238732199995	0.9989291874869999	0.369245049235
