allow_restart	bootstrap	class_weight	criterion	data_transform	imputation_method	impute_labels	impute_seed	learning_rate	max_depth	max_features	min_impurity_split	min_samples_leaf	min_smaples_split	min_weight_fraction_leaf	model_suffix	n_estimators	n_jobs	oob_score	optimizer	percent_to_delete	prediction_mode	random_state	read_parameters	remove_labels	remove_seed	remove_type	restore_forest	sample_weight	seed	shuffle_labels	shuffle_seed	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	0	151	7	False	Adagrad	0.0	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	21.831390857696533	1.0	0.6966026587890001	0.999622128174	0.547480845136	0.999811028384	0.613104524181	0.999707140615	0.450066455608	1.0	0.77894217729	0.999766300538	0.878353955234	0.999883136613	0.82566649242	0.999725857391	0.555742803015	1.0	0.8021390374330001	0.9975303560400001	0.278637770898	0.99876365135	0.413602941176	0.998579652197	0.43465887457099994	1.0	0.554817275748	0.998885586924	0.0957568807339	0.99944248281	0.163325183374	0.9993486599220001	0.188013555046	1.0	0.7681779298549999	0.998416179337	0.328817283047	0.99920746205	0.46051282051299997	0.9989844757680001	0.426785100957
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	1	151	7	False	Adagrad	0.1	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	19.829242944717407	1.0	0.693054738081	0.999581869878	0.5467843046199999	0.9997908912219999	0.6112913692409999	0.999675205913	0.446680943162	1.0	0.774098961515	0.999792831987	0.8808563881550001	0.9998964052629999	0.824034334764	0.9997560841359999	0.549496399815	1.0	0.818352059925	0.997721057429	0.270588235294	0.998859228839	0.406700791066	0.998688697497	0.43380529498099996	1.0	0.555160142349	0.998759305211	0.0894495412844	0.999379267536	0.154074074074	0.99927508442	0.18166044240200002	1.0	0.763683753258	0.99850502854	0.321860124497	0.999251955117	0.45285935085	0.999042518029	0.419681084076
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	2	151	7	False	Adagrad	0.2	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	17.540169715881348	1.0	0.6899668574869999	0.999530516432	0.531692593453	0.999765203099	0.600576973512	0.9996349222450001	0.43562297148199997	1.0	0.771934106162	0.9998248890960001	0.8794661476440001	0.9999124368819999	0.822199116194	0.999794315242	0.5443811815940001	1.0	0.8	0.99794502954	0.255108359133	0.998971457958	0.38685446009400004	0.9988179428799999	0.41433013053	1.0	0.55859375	0.999065420561	0.081995412844	0.999532491819	0.14300000000000002	0.99945435975	0.174646779022	1.0	0.77668161435	0.998786959818	0.317099963383	0.9993931118189999	0.450338013521	0.999221268443	0.42226256166299997
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	3	151	7	False	Adagrad	0.3	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	15.82381534576416	1.0	0.6848392036750001	0.999463691945	0.519154864175	0.999731774046	0.5905969360800001	0.9995828608570001	0.424357939682	1.0	0.768343051506	0.9998665599150001	0.879327123592	0.9999332755050001	0.8200972447329999	0.999843294984	0.537822842657	1.0	0.791932059448	0.998230610439	0.230959752322	0.999114521842	0.357622243528	0.9989829445819999	0.390743697451	1.0	0.551440329218	0.9989367357790001	0.0768348623853	0.999468085106	0.134876698541	0.99937874859	0.167155378512	1.0	0.778727445394	0.998960859023	0.300256316368	0.999480159418	0.43340380549699997	0.9993328023520001	0.410738086901
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	4	151	7	False	Adagrad	0.4	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	14.607332229614258	1.0	0.6851909344920001	0.999625	0.512421639192	0.999812464837	0.5863443145589999	0.999708134197	0.420917782702	1.0	0.767676767677	0.9999221608159999	0.8769637147229999	0.999961078893	0.818689162881	0.999908581366	0.534490231018	1.0	0.79176201373	0.998624484182	0.214241486068	0.9993117687540001	0.337231968811	0.99920932759	0.375745804617	1.0	0.591111111111	0.9993757802750001	0.07626146788989999	0.999687792694	0.135093956323	0.999635686057	0.17623577697999998	1.0	0.789194915254	0.999797857287	0.272793848407	0.9998989184270001	0.405442176871	0.999870229973	0.394296753121
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	5	151	7	False	Adagrad	0.5	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	12.463635444641113	1.0	0.683263732734	0.9996987951809999	0.493847225447	0.999849374906	0.573315363881	0.999766089761	0.40905426204499995	1.0	0.76149460148	0.999906515846	0.872653969137	0.999953255738	0.813293599378	0.9998903330500001	0.519425402038	1.0	0.795336787565	0.9995910020450001	0.19009287925700002	0.999795459194	0.306846576712	0.999764617937	0.35429500133599995	1.0	0.567961165049	0.999255675475	0.0670871559633	0.999627699181	0.12	0.999565121402	0.159846429155	1.0	0.778609625668	1.0	0.266569022336	1.0	0.397163120567	1.0	0.38496765858800003
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	6	151	7	False	Adagrad	0.6	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	10.120903491973877	1.0	0.670959433355	0.999625468165	0.483863478059	0.999812699007	0.5622554971	0.999708302914	0.393516269747	1.0	0.7558979297059999	0.9998838964360001	0.8730710412899999	0.9999419448479999	0.810270305142	0.999862608099	0.5094720018209999	1.0	0.779661016949	1.0	0.170897832817	1.0	0.280345352971	1.0	0.330859053849	1.0	0.566844919786	0.999056158565	0.0607798165138	0.999527856468	0.10978767478	0.999449858395	0.15178112384700002	1.0	0.781582054309	1.0	0.242402050531	1.0	0.37003912800399996	1.0	0.36695063975000003
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	7	151	7	False	Adagrad	0.7	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	8.335293531417848	1.0	0.662277814352	0.9997509339980001	0.46714650568800004	0.999875451488	0.547855684139	0.999805740214	0.377396564098	1.0	0.744577456442	1.0	0.873349089392	1.0	0.803838771593	1.0	0.48831079161200003	1.0	0.782006920415	1.0	0.139938080495	1.0	0.237394957983	1.0	0.299219428377	1.0	0.5277777777780001	1.0	0.0544724770642	1.0	0.09875259875260001	1.0	0.135235080846	1.0	0.7516425755580001	1.0	0.209447088978	1.0	0.32760595647199997	1.0	0.328072790079
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	8	151	7	False	Adagrad	0.8	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	6.516108751296997	1.0	0.653660220994	1.0	0.439517065243	1.0	0.525614327364	1.0	0.35573510543399994	1.0	0.7376568546969999	1.0	0.874461281802	1.0	0.8002544529260001	1.0	0.47581799078599996	1.0	0.7522935779819999	1.0	0.10154798761600001	1.0	0.17894162575	1.0	0.24731355829	1.0	0.526627218935	1.0	0.05103211009169999	1.0	0.0930475692629	1.0	0.130590022768	1.0	0.7567567567569999	1.0	0.164042475284	1.0	0.26963587120099997	1.0	0.290049268636
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	9	151	7	False	Adagrad	0.9	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	4.3656136989593515	1.0	0.619472060336	1.0	0.41954957046700003	1.0	0.500276854928	1.0	0.317630906934	1.0	0.714907258988	1.0	0.868066175448	1.0	0.784077352923	1.0	0.424027793477	1.0	0.80198019802	1.0	0.05015479876159999	1.0	0.0944055944056	1.0	0.18091210570799998	1.0	0.459183673469	1.0	0.025802752293599997	1.0	0.048859934853400004	1.0	0.0818462345252	1.0	0.758112094395	1.0	0.0941047235445	1.0	0.167426710098	1.0	0.21772741833
