allow_restart	bootstrap	class_weight	criterion	data_transform	imputation_method	impute_labels	impute_seed	learning_rate	max_depth	max_features	min_impurity_split	min_samples_leaf	min_smaples_split	min_weight_fraction_leaf	model_suffix	n_estimators	n_jobs	oob_score	optimizer	percent_to_delete	prediction_mode	random_state	read_parameters	remove_labels	remove_seed	remove_type	restore_forest	sample_weight	seed	shuffle_labels	shuffle_seed	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	0	731	7	False	Adagrad	0.0	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	101.7673909664154	1.0	0.698240469208	0.999622128174	0.552820989088	0.999811028384	0.617079175846	0.999707140615	0.454467336068	1.0	0.7801926401579999	0.999766300538	0.878353955234	0.999883136613	0.826368452031	0.999725857391	0.557926197496	1.0	0.809946714032	0.9975303560400001	0.282352941176	0.99876365135	0.418732782369	0.998579652197	0.44052769304300005	1.0	0.555555555556	0.998885586924	0.0917431192661	0.99944248281	0.15748031496099998	0.9993486599220001	0.184137553984	1.0	0.766267123288	0.998416179337	0.327718784328	0.99920746205	0.459092074891	0.9989844757680001	0.42509735428999995
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	1	731	7	False	Adagrad	0.1	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	90.86242556571959	1.0	0.693762932309	0.999581869878	0.544926863246	0.9997908912219999	0.610403120936	0.999675205913	0.446234377681	1.0	0.7759042033239999	0.999792831987	0.8828027248710001	0.9998964052629999	0.825908824868	0.9997560841359999	0.5544745655569999	1.0	0.823308270677	0.997721057429	0.271207430341	0.998859228839	0.408011178388	0.998688697497	0.43607281557800004	1.0	0.562724014337	0.998759305211	0.0900229357798	0.999379267536	0.155215027187	0.99927508442	0.18429806178599997	1.0	0.762200532387	0.99850502854	0.314536799707	0.999251955117	0.445308449974	0.999042518029	0.41371023307099997
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	2	731	7	False	Adagrad	0.2	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	80.11921930313109	1.0	0.6937235968619999	0.999530516432	0.533782214999	0.999765203099	0.603332895945	0.9996349222450001	0.43993552500699995	1.0	0.775769418661	0.9998248890960001	0.883080772974	0.9999124368819999	0.8259540992129999	0.999794315242	0.554492241741	1.0	0.800395256917	0.99794502954	0.25077399380800003	0.998971457958	0.38189533239	0.9988179428799999	0.410780948354	1.0	0.569672131148	0.999065420561	0.0797018348624	0.999532491819	0.139839034205	0.99945435975	0.174934105139	1.0	0.77239488117	0.998786959818	0.309410472354	0.9993931118189999	0.441830065359	0.999221268443	0.414663246327
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	3	731	7	False	Adagrad	0.3	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	69.00918269157411	1.0	0.687848729076	0.999463691945	0.515207801254	0.999731774046	0.589141112439	0.9995828608570001	0.42466555619400004	1.0	0.771445929526	0.9998665599150001	0.88266370082	0.9999332755050001	0.8233158270119999	0.999843294984	0.546427200719	1.0	0.802603036876	0.998230610439	0.229102167183	0.999114521842	0.356454720617	0.9989829445819999	0.39264063044299996	1.0	0.563063063063	0.9989367357790001	0.0716743119266	0.999468085106	0.127161749746	0.99937874859	0.164144853487	1.0	0.778206364513	0.998960859023	0.295496155254	0.999480159418	0.428343949045	0.9993328023520001	0.406939594736
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	4	731	7	False	Adagrad	0.4	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	62.18087577819824	1.0	0.690096844736	0.999625	0.512885999536	0.999812464837	0.588438998402	0.999708134197	0.425225914214	1.0	0.768661245297	0.9999221608159999	0.880439316002	0.999961078893	0.820762052877	0.999908581366	0.5394043753050001	1.0	0.799054373522	0.998624484182	0.209287925697	0.9993117687540001	0.331697742885	0.99920932759	0.373533349638	1.0	0.574162679426	0.9993757802750001	0.0688073394495	0.999687792694	0.122887864823	0.999635686057	0.16336104420800002	1.0	0.786163522013	0.999797857287	0.274624679605	0.9998989184270001	0.407055630936	0.999870229973	0.39444143185099995
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	5	731	7	False	Adagrad	0.5	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	51.49364304542542	1.0	0.691067397614	0.9996987951809999	0.497562108196	0.999849374906	0.578563714903	0.999766089761	0.41745763682899995	1.0	0.763453863829	0.999906515846	0.8776588349779999	0.999953255738	0.816582589574	0.9998903330500001	0.527461573817	1.0	0.797435897436	0.9995910020450001	0.192569659443	0.999795459194	0.310224438903	0.999764617937	0.35730879729599996	1.0	0.550724637681	0.999255675475	0.0653669724771	0.999627699181	0.116863147104	0.999565121402	0.15378187483300002	1.0	0.779935275081	1.0	0.264738191139	1.0	0.395297977037	1.0	0.38409277244999995
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	6	731	7	False	Adagrad	0.6	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	40.79512429237366	1.0	0.679060665362	0.999625468165	0.483399117715	0.999812699007	0.564763325648	0.999708302914	0.399880079686	1.0	0.754086624508	0.9998838964360001	0.878632003337	0.9999419448479999	0.8116090920769999	0.999862608099	0.511020346814	1.0	0.80487804878	1.0	0.16346749225999999	1.0	0.27174472465300004	1.0	0.330482297397	1.0	0.562162162162	0.999056158565	0.0596330275229	0.999527856468	0.107827890098	0.999449858395	0.149297646104	1.0	0.7834319526629999	1.0	0.242402050531	1.0	0.37024608501100004	1.0	0.367692156343
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	7	731	7	False	Adagrad	0.7	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	30.390082120895386	1.0	0.665333333333	0.9997509339980001	0.463431622939	0.999875451488	0.546325441358	0.999805740214	0.37789423357	1.0	0.744901567842	1.0	0.8784929792849999	1.0	0.8062005613680001	1.0	0.49344828605499996	1.0	0.7813620071680001	1.0	0.134984520124	1.0	0.23020063358000004	1.0	0.29358538518000005	1.0	0.5304878048780001	1.0	0.04988532110090001	1.0	0.09119496855350001	1.0	0.129902826597	1.0	0.7537212449259999	1.0	0.20395459538600003	1.0	0.321037463977	1.0	0.32425369209000005
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	8	731	7	False	Adagrad	0.8	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	20.74553394317627	1.0	0.653485952133	1.0	0.437427443696	1.0	0.524061196106	1.0	0.354492749978	1.0	0.740153810301	1.0	0.883080772974	1.0	0.805324881141	1.0	0.488303354848	1.0	0.7741935483869999	1.0	0.10402476780200001	1.0	0.183406113537	1.0	0.255417909575	1.0	0.525974025974	1.0	0.0464449541284	1.0	0.08535300316120001	1.0	0.124373123607	1.0	0.766666666667	1.0	0.16001464664999998	1.0	0.264768252045	1.0	0.289591776424
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	9	731	7	False	Adagrad	0.9	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	11.455340385437012	1.0	0.62793139657	1.0	0.416531228233	1.0	0.500837520938	1.0	0.323072458664	1.0	0.717520585544	1.0	0.872236896983	1.0	0.787350191379	1.0	0.432998637376	1.0	0.785714285714	1.0	0.047678018575900004	1.0	0.08990075890249999	1.0	0.173870661636	1.0	0.463414634146	1.0	0.021788990825700003	1.0	0.0416210295728	1.0	0.0758116002233	1.0	0.768768768769	1.0	0.093738557305	1.0	0.167101827676	1.0	0.22000878666499998
