allow_restart	bootstrap	class_weight	criterion	data_transform	imputation_method	impute_labels	impute_seed	learning_rate	max_depth	max_features	min_impurity_split	min_samples_leaf	min_smaples_split	min_weight_fraction_leaf	model_suffix	n_estimators	n_jobs	oob_score	optimizer	percent_to_delete	prediction_mode	random_state	read_parameters	remove_labels	remove_seed	remove_type	restore_forest	sample_weight	seed	shuffle_labels	shuffle_seed	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	0	740	7	False	Adagrad	0.0	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	102.84936094284058	1.0	0.6987349220360001	0.999622128174	0.5514279080569999	0.999811028384	0.616402803011	0.999707140615	0.454094778072	1.0	0.780346106304	0.999766300538	0.8776588349779999	0.999883136613	0.8261466989470001	0.999725857391	0.557560621013	1.0	0.8078291814949999	0.9975303560400001	0.28111455108399996	0.99876365135	0.41708773541599997	0.998579652197	0.438747224518	1.0	0.557491289199	0.998885586924	0.0917431192661	0.99944248281	0.15755785327400001	0.9993486599220001	0.184666897394	1.0	0.7654109589040001	0.998416179337	0.327352618089	0.99920746205	0.458579122852	0.9989844757680001	0.42443143078
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	1	740	7	False	Adagrad	0.1	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	91.6440703868866	1.0	0.692171344165	0.999581869878	0.543998142559	0.9997908912219999	0.609204368175	0.999675205913	0.444369420376	1.0	0.776921194322	0.999792831987	0.88266370082	0.9998964052629999	0.8264236902050001	0.9997560841359999	0.5561401480929999	1.0	0.821428571429	0.997721057429	0.270588235294	0.998859228839	0.407079646018	0.998688697497	0.434890639423	1.0	0.557553956835	0.998759305211	0.088876146789	0.999379267536	0.15331355094000002	0.99927508442	0.18170833149799998	1.0	0.7622439893140001	0.99850502854	0.313438300989	0.999251955117	0.44421380384	0.999042518029	0.412935417345
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	2	740	7	False	Adagrad	0.2	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	80.7694408893585	1.0	0.693889897157	0.999530516432	0.53262131414	0.999765203099	0.602653356101	0.9996349222450001	0.439421876083	1.0	0.775876817793	0.9998248890960001	0.88266370082	0.9999124368819999	0.825832466181	0.999794315242	0.554298399279	1.0	0.800395256917	0.99794502954	0.25077399380800003	0.998971457958	0.38189533239	0.9988179428799999	0.410780948354	1.0	0.578512396694	0.999065420561	0.0802752293578	0.999532491819	0.140986908359	0.99945435975	0.177788134203	1.0	0.771559633028	0.998786959818	0.307945807397	0.9993931118189999	0.440198900811	0.999221268443	0.413206046551
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	3	740	7	False	Adagrad	0.3	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	69.8922176361084	1.0	0.688121890547	0.999463691945	0.513814720223	0.999731774046	0.5883291240199999	0.9995828608570001	0.424115829237	1.0	0.7711751124070001	0.9998665599150001	0.882246628667	0.9999332755050001	0.822980158216	0.999843294984	0.545561225496	1.0	0.799136069114	0.998230610439	0.229102167183	0.999114521842	0.356111645813	0.9989829445819999	0.39149605151999994	1.0	0.568181818182	0.9989367357790001	0.0716743119266	0.999468085106	0.12729124236300002	0.99937874859	0.16536879236	1.0	0.779710144928	0.998960859023	0.295496155254	0.999480159418	0.428571428571	0.9993328023520001	0.407605891073
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	4	740	7	False	Adagrad	0.4	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	63.139431953430176	1.0	0.6910059542460001	0.999625	0.511957278848	0.999812464837	0.5881568418240001	0.999708134197	0.425454148032	1.0	0.7683903860160001	0.9999221608159999	0.880022243848	0.999961078893	0.8204264143610001	0.999908581366	0.538538196925	1.0	0.802850356295	0.998624484182	0.209287925697	0.9993117687540001	0.33202357563900003	0.99920932759	0.374732122012	1.0	0.577669902913	0.9993757802750001	0.0682339449541	0.999687792694	0.12205128205099999	0.999635686057	0.163475397368	1.0	0.786919831224	0.999797857287	0.27316001464699996	0.9998989184270001	0.40554498505000003	0.999870229973	0.393621202097
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	5	740	7	False	Adagrad	0.5	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	52.75220489501953	1.0	0.6915374676999999	0.9996987951809999	0.497097747852	0.999849374906	0.578414156423	0.999766089761	0.417578146709	1.0	0.763062409289	0.999906515846	0.8771027387739999	0.999953255738	0.8161179742579999	0.9998903330500001	0.526248754871	1.0	0.7979539641940001	0.9995910020450001	0.193188854489	0.999795459194	0.311066799601	0.999764617937	0.35805913760799996	1.0	0.5560975609759999	0.999255675475	0.0653669724771	0.999627699181	0.11698306824000002	0.999565121402	0.155027992994	1.0	0.776457883369	1.0	0.263273526181	1.0	0.393218485097	1.0	0.38148605896
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	6	740	7	False	Adagrad	0.6	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	41.186907768249505	1.0	0.679282218597	0.999625468165	0.483399117715	0.999812699007	0.564839934889	0.999708302914	0.40005987995	1.0	0.7544781466439999	0.9998838964360001	0.878353955234	0.9999419448479999	0.811717093852	0.999862608099	0.511505295455	1.0	0.806748466258	1.0	0.16284829721400002	1.0	0.270994332818	1.0	0.330358937475	1.0	0.5573770491800001	0.999056158565	0.05848623853209999	0.999527856468	0.105864037364	0.999449858395	0.146792102632	1.0	0.784946236559	1.0	0.24057121933400002	1.0	0.368273542601	1.0	0.366803874187
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	7	740	7	False	Adagrad	0.7	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	30.547649145126343	1.0	0.6655518394650001	0.9997509339980001	0.46203854190899996	0.999875451488	0.545429628614	0.999805740214	0.377322424302	1.0	0.7460411250300001	1.0	0.8776588349779999	1.0	0.806515490259	1.0	0.49490166360200005	1.0	0.7813620071680001	1.0	0.134984520124	1.0	0.23020063358000004	1.0	0.29358538518000005	1.0	0.527272727273	1.0	0.04988532110090001	1.0	0.0911471974856	1.0	0.12922985707	1.0	0.755102040816	1.0	0.203222262907	1.0	0.32025389498	1.0	0.324155681013
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	8	740	7	False	Adagrad	0.8	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	20.532825469970703	1.0	0.653819444444	1.0	0.43719526352399996	1.0	0.5240016696809999	1.0	0.354637477346	1.0	0.7401795081010001	1.0	0.8828027248710001	1.0	0.8052244483900001	1.0	0.48810543771399995	1.0	0.775700934579	1.0	0.102786377709	1.0	0.18151995625999998	1.0	0.254208445286	1.0	0.529801324503	1.0	0.045871559633	1.0	0.0844327176781	1.0	0.124362752706	1.0	0.768421052632	1.0	0.160380812889	1.0	0.26537412905200003	1.0	0.290520684601
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	9	740	7	False	Adagrad	0.9	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	11.264281988143921	1.0	0.629003871876	1.0	0.41490596703	1.0	0.5	1.0	0.323124426826	1.0	0.718445488937	1.0	0.871263728625	1.0	0.787509424479	1.0	0.434125121944	1.0	0.785714285714	1.0	0.047678018575900004	1.0	0.08990075890249999	1.0	0.173870661636	1.0	0.4625	1.0	0.021215596330300002	1.0	0.0405701754386	1.0	0.0746633381433	1.0	0.764179104478	1.0	0.093738557305	1.0	0.166992824527	1.0	0.21884191599800001
