burnin	compound_weighting	data_transform	imputation_method	impute_labels	impute_seed	lambda_beta	model_suffix	multitask_strategy	nsamples	num_latent	percent_to_delete	precision	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	seed	shuffle_labels	shuffle_seed	sn_max	target_weighting	tol	univariate	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	2796_precision_Train	2796_precision_Test	2796_recall_Train	2796_recall_Test	2796_fscore_Train	2796_fscore_Test	2796_mcc_Train	2796_mcc_Test	463190_precision_Train	463190_precision_Test	463190_recall_Train	463190_recall_Test	463190_fscore_Train	463190_fscore_Test	463190_mcc_Train	463190_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	588726_precision_Train	588726_precision_Test	588726_recall_Train	588726_recall_Test	588726_fscore_Train	588726_fscore_Test	588726_mcc_Train	588726_mcc_Test	652054_precision_Train	652054_precision_Test	652054_recall_Train	652054_recall_Test	652054_fscore_Train	652054_fscore_Test	652054_mcc_Train	652054_mcc_Test	687014_precision_Train	687014_precision_Test	687014_recall_Train	687014_recall_Test	687014_fscore_Train	687014_fscore_Test	687014_mcc_Train	687014_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
316	True	None	mean	False	1234	5.0	0	all	1015	13	0.0	adaptive	classification	True	True	1234	compounds	123456	False	1234	10.0	True	1e-06	0	1241.5671648979187	1.0	0.619330453564	1.0	0.281403336605	1.0	0.38697705803000004	1.0	0.284737419526	1.0	0.709540532631	1.0	0.730381081488	1.0	0.719809990351	1.0	0.467966700819	1.0	0.777777777778	1.0	0.00487804878049	1.0	0.009695290858729999	1.0	0.0565512024482	1.0	1.0	1.0	0.00178094390027	1.0	0.0035555555555599997	1.0	0.040503793415300006	1.0	0.708333333333	1.0	0.012839879154100002	1.0	0.0252225519288	1.0	0.0870550161218	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.8650519031139999	0.9994724347139999	0.20112630732099998	0.999736147757	0.32637075718	0.999710468847	0.396568394101	1.0	0.7074235807860001	0.9997334044249999	0.126168224299	0.9998666844419999	0.2141440846	0.9998538477619999	0.275482463972	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.697115384615	1.0	0.060720268006699996	1.0	0.11171032357499999	1.0	0.172488402907
316	True	None	mean	False	1234	5.0	1	all	1015	13	0.1	adaptive	classification	True	True	1234	compounds	123456	False	1234	10.0	True	1e-06	0	1241.9579260349276	1.0	0.630151843818	1.0	0.285083415113	1.0	0.39256756756800004	1.0	0.293266843289	1.0	0.708553016989	1.0	0.7287242054530001	1.0	0.7184970669040001	1.0	0.465669419193	1.0	0.8	1.0	0.00836236933798	1.0	0.0165517241379	1.0	0.07542004746770001	1.0	1.0	1.0	0.00178094390027	1.0	0.0035555555555599997	1.0	0.040503793415300006	1.0	0.7727272727269999	1.0	0.012839879154100002	1.0	0.025260029717700003	1.0	0.0920659667853	1.0	0.0	0.999771428571	0.0	0.999885701223	0.0	0.999871015976	-0.0030074016428600003	1.0	0.861111111111	0.999709639954	0.199517296862	0.9998547988959999	0.323971260614	0.999840509351	0.393861427221	1.0	0.719457013575	0.999408983452	0.123831775701	0.999704404375	0.211295681063	0.999675901786	0.275825767033	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.659793814433	1.0	0.0536013400335	1.0	0.09914794732769999	1.0	0.154757382243
316	True	None	mean	False	1234	5.0	2	all	1015	13	0.2	adaptive	classification	True	True	1234	compounds	123456	False	1234	10.0	True	1e-06	0	1205.9485251903536	1.0	0.6194444444439999	1.0	0.273552502453	1.0	0.37950987065999997	1.0	0.280219412194	1.0	0.710708499043	1.0	0.726766079229	1.0	0.718647602026	1.0	0.46724684503799996	1.0	0.8	1.0	0.00557491289199	1.0	0.0110726643599	1.0	0.0615693782679	1.0	1.0	1.0	0.00178094390027	1.0	0.0035555555555599997	1.0	0.040503793415300006	1.0	0.8	1.0	0.012084592145	1.0	0.0238095238095	1.0	0.0912975449859	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.004253257724389999	1.0	0.869863013699	0.999672023614	0.204344328238	0.999835984911	0.330944625407	0.999819917491	0.401130714441	1.0	0.7107843137250001	0.999671700591	0.11292834890999999	0.999835823346	0.19489247311799998	0.9998197575069999	0.261193456802	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.635897435897	1.0	0.0519262981575	1.0	0.0960123886953	1.0	0.147623514047
316	True	None	mean	False	1234	5.0	3	all	1015	13	0.3	adaptive	classification	True	True	1234	compounds	123456	False	1234	10.0	True	1e-06	0	1168.4964439868927	1.0	0.620309050773	1.0	0.275760549558	1.0	0.381793478261	1.0	0.282018446348	1.0	0.710747456877	1.0	0.7261635788519999	1.0	0.718372820742	1.0	0.46692652708800003	1.0	0.8181818181820001	1.0	0.006271777003479999	1.0	0.0124481327801	1.0	0.0662562417887	1.0	1.0	1.0	0.00178094390027	1.0	0.0035555555555599997	1.0	0.040503793415300006	1.0	0.7894736842110001	1.0	0.011329305135999999	1.0	0.0223380491437	1.0	0.0876577034356	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.864111498258	0.999627282892	0.199517296862	0.9998136067100001	0.324183006536	0.9997952361939999	0.39468757922700004	1.0	0.704761904762	0.999627282892	0.115264797508	0.9998136067100001	0.19812583667999997	0.9997952361939999	0.262490827661	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.596858638743	1.0	0.0477386934673	1.0	0.0884063590539	1.0	0.133895259125
316	True	None	mean	False	1234	5.0	4	all	1015	13	0.4	adaptive	classification	True	True	1234	compounds	123456	False	1234	10.0	True	1e-06	0	1144.7748074531555	1.0	0.629484304933	1.0	0.275515210991	1.0	0.38327645051200004	1.0	0.287200608195	1.0	0.710211319639	1.0	0.72390420244	1.0	0.716992391467	1.0	0.464851036007	1.0	0.8181818181820001	1.0	0.006271777003479999	1.0	0.0124481327801	1.0	0.0662562417887	1.0	1.0	1.0	0.00178094390027	1.0	0.0035555555555599997	1.0	0.040503793415300006	1.0	0.75	1.0	0.009063444108760001	1.0	0.017910447761200002	1.0	0.0758725633128	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.004253257724389999	1.0	0.8669201520909999	1.0	0.183427192277	1.0	0.302788844622	1.0	0.378864876416	1.0	0.7053571428569999	1.0	0.12305295950200001	1.0	0.20954907161800002	1.0	0.271497625583	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.589473684211	1.0	0.046901172529300005	1.0	0.0868890612878	1.0	0.131240528037
316	True	None	mean	False	1234	5.0	5	all	1015	13	0.5	adaptive	classification	True	True	1234	compounds	123456	False	1234	10.0	True	1e-06	0	1112.5084321498869	1.0	0.619210977702	1.0	0.26570166830200004	1.0	0.37184549356200003	1.0	0.275462528195	1.0	0.708917387414	1.0	0.716071697545	1.0	0.7124765829899999	1.0	0.45842001482	1.0	0.7272727272730001	1.0	0.00557491289199	1.0	0.011065006915599999	1.0	0.0578589353162	1.0	1.0	1.0	0.0008904719501339999	1.0	0.0017793594306	1.0	0.028639500061499998	1.0	0.769230769231	1.0	0.0151057401813	1.0	0.029629629629599998	1.0	0.0995853750923	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-0.0030074016428600003	1.0	0.859315589354	1.0	0.181818181818	1.0	0.300132802125	1.0	0.375168912591	1.0	0.686868686869	1.0	0.105919003115	1.0	0.18353576248300002	1.0	0.247353009918	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.611111111111	1.0	0.041457286432199994	1.0	0.0776470588235	1.0	0.127277850767
316	True	None	mean	False	1234	5.0	6	all	1015	13	0.6	adaptive	classification	True	True	1234	compounds	123456	False	1234	10.0	True	1e-06	0	1072.2942626476288	1.0	0.6252955082739999	1.0	0.259568204122	1.0	0.366851595007	1.0	0.275264466596	1.0	0.706435717485	1.0	0.7126073203800001	1.0	0.70950809838	1.0	0.45314591757399997	1.0	0.714285714286	1.0	0.00348432055749	1.0	0.00693481276006	1.0	0.045192142198900005	1.0	1.0	1.0	0.0008904719501339999	1.0	0.0017793594306	1.0	0.028639500061499998	1.0	0.72	1.0	0.0135951661631	1.0	0.0266864343958	1.0	0.0905381759855	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.881818181818	1.0	0.156074014481	1.0	0.265208475735	1.0	0.352591418223	1.0	0.677595628415	1.0	0.09657320872269999	1.0	0.169052488071	1.0	0.23397778030299998	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.635135135135	1.0	0.0393634840871	1.0	0.07413249211360001	1.0	0.12818428703600002
316	True	None	mean	False	1234	5.0	7	all	1015	13	0.7	adaptive	classification	True	True	1234	compounds	123456	False	1234	10.0	True	1e-06	0	1038.6793115139008	1.0	0.6252307692310001	1.0	0.249263984298	1.0	0.35642869672	1.0	0.268989733332	1.0	0.707184816991	1.0	0.707184816991	1.0	0.707184816991	1.0	0.450855703066	1.0	0.6	1.0	0.00209059233449	1.0	0.00416666666667	1.0	0.031075879125200004	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.529411764706	1.0	0.00679758308157	1.0	0.0134228187919	1.0	0.051947656878199994	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.882978723404	1.0	0.133547868061	1.0	0.232005590496	1.0	0.32604506982799997	1.0	0.668449197861	1.0	0.0973520249221	1.0	0.16995241332400002	1.0	0.23287088062199998	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.616438356164	1.0	0.0376884422111	1.0	0.07103393843729999	1.0	0.122211961931
316	True	None	mean	False	1234	5.0	8	all	1015	13	0.8	adaptive	classification	True	True	1234	compounds	123456	False	1234	10.0	True	1e-06	0	1000.17657995224	1.0	0.639301874596	1.0	0.242639842983	1.0	0.35176951805100004	1.0	0.272517310696	1.0	0.698223084963	1.0	0.704322940202	1.0	0.70125974805	1.0	0.437617358928	1.0	1.0	1.0	0.000696864111498	1.0	0.0013927576601700002	1.0	0.0250319697961	1.0	0.0	0.9985029940119999	0.0	0.9992509363299998	0.0	0.999187705611	0.0	1.0	0.631578947368	1.0	0.009063444108760001	1.0	0.017870439315	1.0	0.0677826493788	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.893129770992	0.9905660377359999	0.0941271118262	0.995260663507	0.170305676856	0.994825087254	0.275080914249	1.0	0.639784946237	0.994838709677	0.0926791277259	0.997412677878	0.161904761905	0.997159016602	0.220725334588	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.568493150685	1.0	0.034757118928	1.0	0.0655090765588	1.0	0.10914855443
316	True	None	mean	False	1234	5.0	9	all	1015	13	0.9	adaptive	classification	True	True	1234	compounds	123456	False	1234	10.0	True	1e-06	0	970.0846040248872	1.0	0.613354037267	1.0	0.193817468106	1.0	0.29455630126800003	1.0	0.228050015298	1.0	0.689628720466	1.0	0.677059798162	1.0	0.68328646348	1.0	0.410840596343	1.0	1.0	1.0	0.000696864111498	1.0	0.0013927576601700002	1.0	0.0250319697961	1.0	1.0	0.991825613079	0.0008904719501339999	0.995896032832	0.0017793594306	0.995521600332	0.028639500061499998	1.0	0.5	0.997555012225	0.0007552870090630001	0.9987760097920001	0.0015082956259400001	0.9986473408140001	0.0166080605571	1.0	0.0	0.995584988962	0.0	0.997787610619	0.0	0.997528542897	0.0	1.0	0.885714285714	0.976	0.0249396621078	0.987854251012	0.048513302034400005	0.986786841053	0.140400638479	1.0	0.6451612903230001	0.970108695652	0.046728971962599994	0.9848275862070001	0.0871459694989	0.98355451786	0.157083909768	1.0	0.0	0.9596273291930001	0.0	0.9793977813	0.0	0.9779956265719999	0.0	1.0	0.514285714286	1.0	0.0226130653266	1.0	0.043321299639	1.0	0.0799211320403
