activation	batch_size	compound_weighting	concurrent_perm	data_transform	dropout	imputation_method	impute_labels	impute_seed	learning_rate	model_suffix	multitask_strategy	num_layers	num_neurons	num_steps	optimizer	percent_to_delete	prediction_mode	read_parameters	remove_labels	remove_seed	remove_type	restore_network	seed	shuffle_labels	shuffle_seed	target_weighting	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	2796_precision_Train	2796_precision_Test	2796_recall_Train	2796_recall_Test	2796_fscore_Train	2796_fscore_Test	2796_mcc_Train	2796_mcc_Test	463190_precision_Train	463190_precision_Test	463190_recall_Train	463190_recall_Test	463190_fscore_Train	463190_fscore_Test	463190_mcc_Train	463190_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	588726_precision_Train	588726_precision_Test	588726_recall_Train	588726_recall_Test	588726_fscore_Train	588726_fscore_Test	588726_mcc_Train	588726_mcc_Test	652054_precision_Train	652054_precision_Test	652054_recall_Train	652054_recall_Test	652054_fscore_Train	652054_fscore_Test	652054_mcc_Train	652054_mcc_Test	687014_precision_Train	687014_precision_Test	687014_recall_Train	687014_recall_Test	687014_fscore_Train	687014_fscore_Test	687014_mcc_Train	687014_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
relu	64	True	1	None	0.2931862620056385	mean	False	1234	0.05	0	all	5	6071	221968	Adagrad	0.0	classification	True	True	1234	compounds	False	123456	False	1234	True	6220.603806018829	0.990732236787	0.611836621284	0.985875706215	0.5402355250249999	0.988298005247	0.573811074919	0.9837216493559999	0.418678729332	0.993595608417	0.744639952684	0.993949255097	0.758547974092	0.9937724002949999	0.7515296224439999	0.9884460201340001	0.5302958922959999	0.993877051188	0.499029126214	0.9813784764210001	0.35818815331	0.987588220978	0.417038539554	0.986289842416	0.369353697282	0.967732472866	0.29852320675099997	0.9918821407100001	0.252003561888	0.979658500371	0.273297923708	0.978003391656	0.21757993335499998	0.986536107711	0.50974025974	0.9812515217919999	0.35574018126900003	0.98388671875	0.41903914590700003	0.982180024959	0.37797993254	0.987018425461	0.279171210469	0.9717584003299999	0.157927205429	0.9793289706039999	0.20173364854200002	0.976738392483	0.136475040407	0.990990990991	0.713099630996	0.986547085202	0.621882542237	0.9887640449439999	0.664374731414	0.987674129276	0.636388151111	0.988210075027	0.562637362637	0.983204478806	0.39875389408100004	0.9857009220899999	0.466727438469	0.984330394277	0.43093835633999994	0.9800374298190001	0.403899721448	0.975473455449	0.263876251137	0.9777501166949999	0.319207484865	0.975941067866	0.282053133748	0.9829745321510001	0.499757163672	0.991625266146	0.430904522613	0.9872809496889999	0.462783899258	0.984766002239	0.365287590893
relu	64	True	1	None	0.2931862620056385	mean	False	1234	0.05	1	all	5	6071	221968	Adagrad	0.1	classification	True	True	1234	compounds	False	123456	False	1234	True	6124.631904840468	0.987990465713	0.589151180311	0.995198079232	0.5755642787049999	0.991581174955	0.5822784810130001	0.988270708241	0.41726797618100003	0.9942564333580001	0.73931561169	0.995826518527	0.758246723904	0.9950408565790001	0.748661511005	0.9907818700609999	0.523516876215	0.9910569105689999	0.484848484848	0.984387617766	0.34564459930299996	0.987711006077	0.403580146461	0.986406649747	0.354891635455	0.994215719633	0.344	0.9775844764139999	0.191451469279	0.985829959514	0.245995423341	0.984686012973	0.21070999478799998	0.991560032671	0.503858875413	0.9896739130429999	0.345166163142	0.990616075071	0.40968175706	0.9896231182790001	0.368964763838	0.9728629579379999	0.27421875	0.993074792244	0.21653300431800002	0.982864976011	0.241985522234	0.980727001771	0.158584680332	0.992696465089	0.712612612613	0.9909594634000001	0.636363636364	0.9918272037360001	0.6723331916699999	0.9910271134890001	0.64411126414	0.9919738406659999	0.5883807169340001	0.984946871311	0.370716510903	0.988447867299	0.45484949832800003	0.987341921751	0.42684857219300004	0.9821989528799999	0.37181409295400003	0.979123173278	0.225659690628	0.980658651333	0.280860702152	0.979098111416	0.244685294614	0.989366692729	0.49951597289399996	0.99278204927	0.43216080401999996	0.991071428571	0.463403682084	0.9892932988840001	0.365747316645
relu	64	True	1	None	0.2931862620056385	mean	False	1234	0.05	2	all	5	6071	221968	Adagrad	0.2	classification	True	True	1234	compounds	False	123456	False	1234	True	6130.429036617279	0.989284978364	0.577322134387	0.996058091286	0.5733562315999999	0.9926599813920001	0.575332348597	0.9897687831990001	0.405573135963	0.9950626661599999	0.736725663717	0.9967030180069999	0.7523723452330001	0.9958821666140001	0.744466800805	0.992341101295	0.516427376968	0.9918478260870001	0.47570332480800004	0.993647912886	0.388850174216	0.9927470534899999	0.427914110429	0.991968990548	0.37309491888499996	0.9894697254610001	0.308641975309	0.9902145276629999	0.20035618878	0.9898419864560001	0.24298056155499997	0.988984299735	0.197966817619	0.9911477411480001	0.50550660793	0.9875304136249999	0.34667673715999997	0.989335770871	0.411290322581	0.988203384876	0.37066287741899995	0.990298898794	0.29206349206300003	0.982314694408	0.170265268353	0.986290638465	0.2151208106	0.984568543431	0.149512251863	0.994357782941	0.723709369025	0.988126649077	0.609010458568	0.99123242349	0.661424202709	0.9903865737369999	0.634816951278	0.9943181818179999	0.581227436823	0.989687292083	0.376168224299	0.9919973324439999	0.456737588652	0.9912297704790001	0.426750847031	0.9801787796349999	0.374496644295	0.9824698091159999	0.253867151956	0.981322957198	0.30260303687600004	0.9798030684899999	0.261705923862	0.991502920871	0.495661605206	0.9918540818129999	0.38274706867700004	0.991678470255	0.43194706994300003	0.990028617216	0.33844613373899995
relu	64	True	1	None	0.2931862620056385	mean	False	1234	0.05	3	all	5	6071	221968	Adagrad	0.3	classification	True	True	1234	compounds	False	123456	False	1234	True	6137.252417325974	0.9961850262279999	0.5869274042329999	0.995591564399	0.537536800785	0.995888206901	0.5611473940330001	0.994281960246	0.39625358593800003	0.997531939605	0.7417833231890001	0.996446958161	0.734297333936	0.996989153698	0.738021345848	0.9944095390119999	0.510880889846	0.9968619246860001	0.5053763440860001	0.985182632667	0.327526132404	0.990987868284	0.39746300211400004	0.990045395963	0.355217739661	0.994403788205	0.32633279483000005	0.985074626866	0.179875333927	0.9897172236499999	0.231917336395	0.988858518036	0.19567510137400002	0.9934278796259999	0.5083056478410001	0.995148995149	0.34667673715999997	0.9942876925740001	0.412213740458	0.993676573762	0.37207978301399997	0.993705035971	0.29059829059799996	0.9895522388060001	0.167797655768	0.99162428956	0.212749315604	0.9905714403270001	0.147524406774	0.9924868519910001	0.7095864661650001	0.994728915663	0.607401448109	0.99360661903	0.654529692241	0.992982588197	0.626473430478	0.994672754947	0.569634703196	0.993161094225	0.388629283489	0.9939163498100001	0.462037037037	0.9933292809020001	0.428527697892	0.9906375390100001	0.38898163605999997	0.9871168369609999	0.212010919017	0.988874054295	0.274440518257	0.9879707794299999	0.244779170879	0.99694002448	0.510328068044	0.991076860677	0.35175879397	0.993999796603	0.416460089241	0.992823702332	0.331428137799
relu	64	True	1	None	0.2931862620056385	mean	False	1234	0.05	4	all	5	6071	221968	Adagrad	0.4	classification	True	True	1234	compounds	False	123456	False	1234	True	6135.707562208177	0.9970756162090001	0.5864886951780001	0.997353391837	0.528213935231	0.99721448468	0.5558280624759999	0.9961287859819999	0.39122079751500005	0.997552742616	0.730308851781	0.9983952702700001	0.744389215243	0.9979738286200001	0.7372818141130001	0.9962294433910001	0.5032287042270001	0.996357749899	0.46034816247599997	0.991941982272	0.331707317073	0.994144962649	0.38558120696599996	0.993520928556	0.334166648541	0.9944779116470001	0.312874251497	0.991491491491	0.18610863757800003	0.9929824561399999	0.233389168063	0.992390707746	0.192560459267	0.9971509971510001	0.493064312736	0.9919028340080001	0.295317220544	0.9945199918809999	0.369390647142	0.9939407637600001	0.334504019005	0.9961403508769999	0.274917853231	0.993004547044	0.154842689698	0.994569977229	0.198105761642	0.9938901200560001	0.132651029398	0.998674911661	0.7342295760079999	0.991231915826	0.5711987127920001	0.9949394939489999	0.642533936652	0.9944549199860001	0.61861353288	0.992530755712	0.553995680346	0.998232434821	0.39953271028000004	0.995373430271	0.46425339366499996	0.994928312078	0.42701411938199996	0.9911134343960001	0.38829787233999996	0.983912817852	0.19927206551399998	0.9875	0.263379434756	0.9864942063869999	0.236695369824	0.993639575972	0.47489754098399994	0.996456413891	0.38819095477399995	0.995046001415	0.427188940092	0.994064379933	0.327588683479
relu	64	True	1	None	0.2931862620056385	mean	False	1234	0.05	5	all	5	6071	221968	Adagrad	0.5	classification	True	True	1234	compounds	False	123456	False	1234	True	6141.226413726807	0.998986486486	0.5849285931329999	0.994450983689	0.472276741904	0.996713575461	0.522600787295	0.9954524182819999	0.36203137870700003	0.999388129717	0.7403481012659999	0.996238690658	0.704774815484	0.997810925011	0.72212362065	0.995947819314	0.490365661554	0.99608801956	0.464676616915	0.993174061433	0.32543554007	0.99462890625	0.382786885246	0.994059880288	0.33304838729	0.998798076923	0.31484502446999996	0.990464839094	0.171861086376	0.9946140035909999	0.222350230415	0.994166591812	0.185640809025	0.9961464354530001	0.48454882571099994	0.9951876804620001	0.296072507553	0.995666827155	0.367557430849	0.9951996305949999	0.330865802924	0.992465466722	0.262969588551	0.9974758098440001	0.181369524985	0.994964330676	0.21467688937600002	0.994335150864	0.136951395552	0.996313849394	0.67562557924	0.996838777661	0.586484312148	0.9965762444030001	0.627906976744	0.996241863709	0.596779415713	0.9952556668420001	0.587628865979	0.993684210526	0.355140186916	0.994469317883	0.442718446602	0.9939294713310001	0.41690859773500005	0.9944064636419999	0.39489194498999997	0.990712074303	0.182893539581	0.992555831266	0.25	0.9919494169069999	0.229164662739	0.996071829405	0.46601941747599995	0.9971910112360001	0.36180904522600005	0.99663110612	0.40735502121600004	0.9959561511489999	0.308796253688
relu	64	True	1	None	0.2931862620056385	mean	False	1234	0.05	6	all	5	6071	221968	Adagrad	0.6	classification	True	True	1234	compounds	False	123456	False	1234	True	6136.603931427002	0.999369615465	0.577482214661	0.997064989518	0.458047105005	0.9982159722949999	0.5108770009579999	0.997526392314	0.348946780392	0.999365079365	0.7225757575759999	0.998350881644	0.7183310739569999	0.998857723061	0.7204471636830001	0.997878735265	0.47708359599399996	0.998172959805	0.479738562092	0.992130750605	0.25574912891999996	0.995142683667	0.333636363636	0.9946295305339999	0.299893254486	0.998505231689	0.319587628866	0.9970149253730001	0.165627782725	0.9977595220309999	0.218181818182	0.997569119227	0.184312871228	0.9982142857140001	0.49157303370800004	0.997027348395	0.264350453172	0.99762046401	0.343811394892	0.9973607215479999	0.314830458823	0.996818663839	0.258918296893	0.997876857749	0.138803207896	0.997347480106	0.180722891566	0.997018341825	0.116358012937	0.994043679682	0.6695992179860001	0.996021220159	0.55108608206	0.995031467373	0.604589585172	0.9945500072229999	0.573912255887	0.9953395472700002	0.541345093716	0.9973315543700001	0.38239875389399997	0.996334555148	0.448197170242	0.995981853609	0.410788107272	0.997692307692	0.388461538462	0.993108728943	0.183803457689	0.9953952417499999	0.249536751081	0.995017745255	0.227029334217	0.998609662843	0.467295226871	0.998956884562	0.332077051926	0.998783243525	0.38824969400200005	0.998536638852	0.294831417401
relu	64	True	1	None	0.2931862620056385	mean	False	1234	0.05	7	all	5	6071	221968	Adagrad	0.7	classification	True	True	1234	compounds	False	123456	False	1234	True	6132.832198381425	0.998897160187	0.553319919517	0.998897160187	0.472276741904	0.998897160187	0.5095962938449999	0.998461145363	0.33569173772	0.998818964063	0.710111384348	0.9994934999160001	0.7394185871369999	0.999156118143	0.7244687131049999	0.998429148486	0.474312891572	0.998359310911	0.450391644909	0.9950940310709999	0.240418118467	0.996723996724	0.313493866424	0.9963802080130001	0.276853360892	1.0	0.316504854369	0.998025666338	0.145146927872	0.9990118577079999	0.199023199023	0.998927607973	0.170739520844	0.997637795276	0.428571428571	1.0	0.267371601208	0.998817500985	0.329302325581	0.998688294271	0.286698658266	0.999272727273	0.30039525691700003	0.9978213507629999	0.140653917335	0.998546511628	0.19159663865499998	0.9983717880060001	0.139289308883	0.999133448873	0.694117647059	0.9948231233820001	0.474658085278	0.996973627324	0.563784042045	0.996675872009	0.541632239174	0.997314234557	0.548862115127	0.999103139013	0.319314641745	0.9982078853049999	0.403741999015	0.998037206709	0.376754758508	0.995939086294	0.34719334719300005	0.9979654120039999	0.151956323931	0.9969512195119999	0.211392405063	0.996697952227	0.189124824458	0.996753246753	0.445523193096	0.9990701999070001	0.345896147404	0.9979103784540001	0.38943894389399997	0.997488716257	0.287566187183
relu	64	True	1	None	0.2931862620056385	mean	False	1234	0.05	8	all	5	6071	221968	Adagrad	0.8	classification	True	True	1234	compounds	False	123456	False	1234	True	6121.844918251038	0.998772001637	0.5262593783489999	1.0	0.48184494602600003	0.999385623592	0.503073770492	0.9991397893539999	0.316156284346	0.9989858012170001	0.695494186047	0.999239158002	0.7207410754629999	0.999112463548	0.7078925956059999	0.998350047126	0.443754597189	1.0	0.452091767881	0.996354799514	0.233449477352	0.9981740718200001	0.307904411765	0.997981619997	0.273368815451	1.0	0.270363951473	1.0	0.138913624221	1.0	0.183529411765	1.0	0.14595180715199998	1.0	0.42014388489200005	0.9988009592329999	0.22054380664700002	0.9994001199760001	0.289252105002	0.9993354099930001	0.255132564111	0.998942917548	0.26348039215700003	1.0	0.132634176434	0.9994711792700001	0.176446450554	0.9994054668510001	0.11607258658	1.0	0.663990825688	1.0	0.465808527755	1.0	0.5475177304959999	1.0	0.521785671082	0.9972789115649999	0.547963206307	1.0	0.32476635514	0.99863760218	0.40782396088	0.998510506606	0.379720769939	0.995169082126	0.321138211382	0.996774193548	0.143767060965	0.995970991136	0.19861722187300002	0.995655451444	0.17288102046300002	1.0	0.442455242967	0.999281609195	0.289782244556	0.9996406755299999	0.35020242915	0.999570764162	0.258192112717
relu	64	True	1	None	0.2931862620056385	mean	False	1234	0.05	9	all	5	6071	221968	Adagrad	0.9	classification	True	True	1234	compounds	False	123456	False	1234	True	6141.093357324599	1.0	0.511179173047	1.0	0.40947006869499997	1.0	0.45470644326399995	1.0	0.271139697222	1.0	0.663826161057	0.9994982438529999	0.704021690014	0.999749058971	0.683333333333	0.999529341223	0.391070461357	1.0	0.395225464191	1.0	0.207665505226	1.0	0.272270443125	1.0	0.23121724744199998	1.0	0.22981366459600003	1.0	0.0988423864648	1.0	0.138231631382	1.0	0.10488454044399999	1.0	0.371225577265	1.0	0.157854984894	1.0	0.22151563328	1.0	0.194337531481	1.0	0.24324324324299998	1.0	0.10549043800100001	1.0	0.147160068847	1.0	0.09276343425010002	1.0	0.616797900262	1.0	0.378117457763	1.0	0.46882793017499996	1.0	0.446009942337	0.9972752043600001	0.46772068511200005	1.0	0.276479750779	0.9986357435200002	0.347528144885	0.998508667123	0.31271242139000005	0.993421052632	0.32361516035	1.0	0.10100090991800001	0.996699669967	0.153952843273	0.996453690606	0.14502971851	1.0	0.38509316770199997	1.0	0.259631490787	1.0	0.310155077539	1.0	0.20760876248799998
