allow_restart	bootstrap	class_weight	criterion	data_transform	imputation_method	impute_labels	impute_seed	learning_rate	max_depth	max_features	min_impurity_split	min_samples_leaf	min_smaples_split	min_weight_fraction_leaf	model_suffix	n_estimators	n_jobs	oob_score	optimizer	percent_to_delete	prediction_mode	random_state	read_parameters	remove_labels	remove_seed	remove_type	restore_forest	sample_weight	seed	shuffle_labels	shuffle_seed	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	2796_precision_Train	2796_precision_Test	2796_recall_Train	2796_recall_Test	2796_fscore_Train	2796_fscore_Test	2796_mcc_Train	2796_mcc_Test	463190_precision_Train	463190_precision_Test	463190_recall_Train	463190_recall_Test	463190_fscore_Train	463190_fscore_Test	463190_mcc_Train	463190_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	588726_precision_Train	588726_precision_Test	588726_recall_Train	588726_recall_Test	588726_fscore_Train	588726_fscore_Test	588726_mcc_Train	588726_mcc_Test	652054_precision_Train	652054_precision_Test	652054_recall_Train	652054_recall_Test	652054_fscore_Train	652054_fscore_Test	652054_mcc_Train	652054_mcc_Test	687014_precision_Train	687014_precision_Test	687014_recall_Train	687014_recall_Test	687014_fscore_Train	687014_fscore_Test	687014_mcc_Train	687014_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	0	493	7	False	Adagrad	0.0	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	93.3071072101593	1.0	0.705795496493	0.9993353273510001	0.46908734053	0.9996675531910001	0.5635961680179999	0.999537099264	0.44971357951200003	1.0	0.761196207148	0.9993389942540001	0.785961741226	0.999669387859	0.7733807618199999	0.999387071465	0.569223192073	1.0	0.712737127371	0.998065296252	0.183275261324	0.9990317114499999	0.291574279379	0.998928491964	0.331535768329	1.0	0.553672316384	0.998797354179	0.08726625111310002	0.999398315283	0.150769230769	0.9993476956730001	0.197610299983	1.0	0.74251497006	0.99902605308	0.187311178248	0.9995127892810001	0.299155609168	0.999461072676	0.346606593628	1.0	0.406862745098	0.9981447124299998	0.0512029611351	0.999071494893	0.0909589041096	0.998953066244	0.11118460468699999	1.0	0.895894428152	0.9997362173569999	0.49155269509300004	0.999868091281	0.634805194805	0.9998552411799999	0.642488791516	1.0	0.776150627615	0.9992002132760001	0.288940809969	0.9995999466600001	0.42111237230400006	0.999561501715	0.44631805640100003	1.0	0.560669456067	0.998447687054	0.121929026388	0.99922324064	0.200298953662	0.999160222741	0.23667335175999998	1.0	0.7268786127169999	0.998580553584	0.210636515913	0.9992897727269999	0.326623376623	0.999149799112	0.33820146715300003
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	1	493	7	False	Adagrad	0.1	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	83.29406666755676	1.0	0.698924731183	0.999538276849	0.46246319921499995	0.999769085115	0.556621880998	0.999678476623	0.44113237488300006	1.0	0.758590564939	0.999548812814	0.7847567404729999	0.999774355503	0.7714518397869999	0.999580972938	0.565219034711	1.0	0.7092391304350001	0.998115746972	0.181881533101	0.999056985046	0.28951747088199997	0.998956637273	0.329181482729	1.0	0.566037735849	0.999330879893	0.080142475512	0.9996653279790001	0.140405616225	0.99963715639	0.19204858428899999	1.0	0.74213836478	0.998913043478	0.178247734139	0.9994562262100001	0.28745432399500004	0.9993988098919999	0.337812111942	1.0	0.356783919598	0.998614958449	0.0438001233806	0.9993069993070001	0.078021978022	0.9992192578799999	0.0910214063537	1.0	0.888888888889	1.0	0.463395012068	1.0	0.609201480698	1.0	0.620064439963	1.0	0.7828947368420001	0.999114521842	0.27803738317800003	0.999557064816	0.41034482758599994	0.999514344584	0.43986068535899997	1.0	0.575892857143	0.9982602644399999	0.11737943585100001	0.999129374891	0.195011337868	0.999059455178	0.236215082823	1.0	0.721574344023	0.9987447042209999	0.207286432161	0.999371957921	0.32205595315499996	0.99924736998	0.333462852262
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	2	493	7	False	Adagrad	0.2	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	73.49472093582153	1.0	0.695303550974	0.999585062241	0.446761530913	0.9997924880679999	0.543988050784	0.999710887216	0.429438410468	1.0	0.753974041126	0.9994927720010001	0.778731736707	0.999746321664	0.766152934203	0.9995286508840001	0.555416305315	1.0	0.686046511628	0.997882637629	0.164459930314	0.998940196821	0.26531759415399997	0.998827367913	0.305867937223	1.0	0.55	0.999247271359	0.0685663401603	0.9996234939759999	0.121931908155	0.9995918100799999	0.17415783503199997	1.0	0.7365079365080001	0.999087591241	0.17522658610300001	0.999543587403	0.283099450885	0.999495090151	0.333262310178	1.0	0.352040816327	0.998959687906	0.042566317088199995	0.99947957325	0.0759493670886	0.999413721099	0.08855868553379999	1.0	0.8998410174879999	1.0	0.455349959775	1.0	0.604700854701	1.0	0.6188212530330001	1.0	0.7725225225229999	0.999334664005	0.267133956386	0.9996672212980001	0.39699074074100005	0.9996351645010001	0.427348425474	1.0	0.536796536797	0.998052201013	0.112829845314	0.9990251511020001	0.18646616541400002	0.9989465182449999	0.22112440926600002	1.0	0.7191887675509999	0.9987604037540001	0.19304857621399998	0.999379817489	0.30439088808200004	0.9992572497299999	0.320419193457
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	3	493	7	False	Adagrad	0.3	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	65.93912124633789	1.0	0.694499406411	0.999642559276	0.43056918547600004	0.999821247691	0.5315765561110001	0.999751434804	0.419339378168	1.0	0.750582072177	0.9995649336519999	0.7769242355779999	0.9997824194949999	0.763526015839	0.9995959339820001	0.550016761171	1.0	0.6747720364740001	0.99827705031	0.154703832753	0.999137782376	0.251700680272	0.999045537209	0.29320317476700003	1.0	0.5390625	0.9995735607680001	0.0614425645592	0.999786734911	0.11031175060000001	0.9997685953919999	0.162590779304	1.0	0.7208480565369999	0.9993069993070001	0.154078549849	0.9996533795489999	0.253889234599	0.99961639276	0.307839432436	1.0	0.34782608695699996	0.998805970149	0.039481801357199996	0.999402628435	0.0709141274238	0.999327439852	0.0842497955377	1.0	0.906303236797	1.0	0.427996781979	1.0	0.581420765027	1.0	0.601630444437	1.0	0.7862232779100001	0.99962006079	0.257788161994	0.9998099943000001	0.388269794721	0.999791658285	0.42413540136999994	1.0	0.516746411483	0.997778764993	0.098271155596	0.998888147654	0.165137614679	0.9987983539920001	0.20099612649	1.0	0.7157894736839999	0.998783208274	0.170854271357	0.9993912337659999	0.275862068966	0.9992712106939999	0.299508106167
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	4	493	7	False	Adagrad	0.4	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	55.989110231399536	1.0	0.6905254447660001	0.999860704834	0.40947006869499997	0.9999303475660001	0.514092099184	0.9999032115250001	0.40421926646	1.0	0.7434305515449999	0.999662162162	0.7755686097300001	0.999831052543	0.7591596019169999	0.999685784761	0.540247346249	1.0	0.669934640523	0.998388396454	0.14285714285700002	0.9991935483869999	0.235496840896	0.999107445327	0.280153436553	1.0	0.564102564103	0.999499499499	0.0587711487088	0.9997496871089999	0.10645161290300001	0.9997285406559999	0.163843448626	1.0	0.7428571428569999	0.9995951417	0.13746223565	0.999797529864	0.231994901211	0.9997759394210001	0.296065881746	1.0	0.31976744186	0.9993004547040001	0.0339296730413	0.9996501049690001	0.0613496932515	0.9996062129359999	0.07165225250280001	1.0	0.9054545454549999	1.0	0.40064360418300005	1.0	0.555493586168	1.0	0.580969544181	1.0	0.778846153846	0.999558108705	0.252336448598	0.999779005525	0.38117647058799997	0.999757611075	0.41706461198399997	1.0	0.541871921182	0.997924234561	0.100090991811	0.998961038961	0.168970814132	0.998877195675	0.20937026521699997	1.0	0.710476190476	0.999291282778	0.15619765494100002	0.999645515775	0.25609337452799996	0.999575412422	0.284186908207
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	5	493	7	False	Adagrad	0.5	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	46.120535373687744	1.0	0.68838028169	1.0	0.383709519136	1.0	0.49275362318800003	1.0	0.387453552368	1.0	0.742061765985	0.999796685981	0.7708992318119999	0.9998983326559999	0.756205673759	0.999811386361	0.535384926266	1.0	0.674242424242	0.99951243296	0.12404181184699999	0.999756157035	0.20953502059999998	0.999730265856	0.26179310066100003	1.0	0.5	0.9994040524429999	0.0463045414069	0.9997019374070001	0.0847595762021	0.9996765541339999	0.134000749802	1.0	0.7478632478630001	1.0	0.132175226586	1.0	0.224646983312	1.0	0.29145774880499997	1.0	0.35064935064900005	0.9991586032809999	0.0333127698951	0.999579124579	0.0608450704225	0.999526491297	0.07792350422949999	1.0	0.91	1.0	0.366049879324	1.0	0.522088353414	1.0	0.555994919732	1.0	0.7994722955149999	0.999473684211	0.23598130841099998	0.999736772835	0.36440168370399995	0.9997110884520001	0.40946182532700004	1.0	0.48108108108099995	0.998761609907	0.080982711556	0.9993804213140001	0.138629283489	0.999329938458	0.173608737213	1.0	0.708860759494	0.999719101124	0.140703517588	0.9998595308329999	0.234800838574	0.99983141644	0.268727213875
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	6	493	7	False	Adagrad	0.6	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	37.702702283859246	1.0	0.696190913263	1.0	0.37217860647699996	1.0	0.485051958433	1.0	0.385320478548	1.0	0.7336632222380001	0.999746289484	0.7593010995630001	0.999873128648	0.746262028127	0.9997642951189999	0.517154820512	1.0	0.690987124464	0.999394673123	0.112195121951	0.999697244929	0.193045563549	0.999664868306	0.252845016549	1.0	0.46153846153800004	0.9992537313429999	0.0373998219056	0.9996267263899999	0.06919275123560001	0.9995950189730001	0.113843678364	1.0	0.75	1.0	0.115558912387	1.0	0.20026178010499998	1.0	0.27272975444	1.0	0.341463414634	0.999469214437	0.025909932140700004	0.999734536767	0.048165137614699996	0.99970165296	0.0668638168648	1.0	0.9078947368420001	1.0	0.333065164924	1.0	0.487345497351	1.0	0.528761980947	1.0	0.7876344086020001	0.999332888592	0.228193146417	0.999666333	0.3538647343	0.999634285808	0.398790766316	1.0	0.503225806452	0.998468606432	0.07097361237489999	0.9992337164749999	0.124401913876	0.9991706207500001	0.167445803797	1.0	0.692307692308	1.0	0.128140703518	1.0	0.216254416961	1.0	0.251265098302
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	7	493	7	False	Adagrad	0.7	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	28.33040142059326	1.0	0.685510688836	1.0	0.354023552502	1.0	0.466914738715	1.0	0.36771843890199996	1.0	0.7295249198479999	0.9998311666390001	0.754029221268	0.9999155761920001	0.7415746981710001	0.999842898267	0.508491124471	1.0	0.6894736842110001	0.999182338512	0.0912891986063	0.9995910020450001	0.161230769231	0.9995479207539999	0.22739009765	1.0	0.480519480519	1.0	0.032947462154900006	1.0	0.061666666666699996	1.0	0.109862065413	1.0	0.739130434783	1.0	0.08987915407849999	1.0	0.16026936026900002	1.0	0.237913556618	1.0	0.37777777777800003	0.9992737835879999	0.020974706971	0.999636759898	0.0397428404442	0.999593077106	0.0662477439328	1.0	0.9123222748819999	1.0	0.309734513274	1.0	0.462462462462	1.0	0.510782037935	1.0	0.78247734139	0.999103139013	0.201713395639	0.999551368327	0.320743034056	0.999508704612	0.372839735736	1.0	0.453781512605	0.9979654120039999	0.049135577798	0.998981670061	0.0886699507389	0.998897668196	0.129521168345	1.0	0.6793478260870001	1.0	0.104690117253	1.0	0.181422351234	1.0	0.223004891156
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	8	493	7	False	Adagrad	0.8	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	19.777498960494995	1.0	0.6693548387100001	1.0	0.32580961727200003	1.0	0.43828382838299995	1.0	0.34083856001900004	1.0	0.71329904482	0.999746386001	0.7311342069589999	0.9998731769179999	0.722106515918	0.999764307822	0.47327473290600003	1.0	0.75	1.0	0.0668989547038	1.0	0.122840690979	1.0	0.20537744022399998	1.0	0.467741935484	1.0	0.0258236865539	1.0	0.0489451476793	1.0	0.0953947383344	1.0	0.68253968254	1.0	0.0649546827795	1.0	0.11862068965500001	1.0	0.19179569054900003	1.0	0.36585365853699997	1.0	0.0185070943862	1.0	0.0352319436289	1.0	0.0603595862539	1.0	0.908854166667	1.0	0.28077232502	1.0	0.429010448679	1.0	0.48452729431999997	1.0	0.7906137184119999	0.9986357435200002	0.17056074766399998	0.999317406143	0.280589365791	0.999253594497	0.344413938172	1.0	0.535211267606	0.996774193548	0.034576888080099996	0.9983844911149999	0.0649572649573	0.9982596634659999	0.12147587801899999	1.0	0.663082437276	1.0	0.0774706867672	1.0	0.138732658418	1.0	0.187398511383
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	9	493	7	False	Adagrad	0.9	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	14.169050931930542	1.0	0.652657601978	1.0	0.259077526987	1.0	0.37091675447800004	1.0	0.29006716085900003	1.0	0.689029535865	0.9994982438529999	0.737912336195	0.999749058971	0.712633646083	0.999529341223	0.445391180147	1.0	0.675	1.0	0.0376306620209	1.0	0.0712871287129	1.0	0.143361016364	1.0	0.41176470588200004	1.0	0.012466607301900001	1.0	0.0242005185825	1.0	0.0604119867065	1.0	0.68115942029	1.0	0.035498489426	1.0	0.06748025843500001	1.0	0.141313525919	1.0	0.33333333333299997	1.0	0.0117211597779	1.0	0.0226460071514	1.0	0.0437882065566	1.0	0.918454935622	1.0	0.172164119067	1.0	0.289972899729	1.0	0.37976982108499996	1.0	0.767955801105	0.9972677595630001	0.108255451713	0.998632010944	0.18976109215	0.9985049729200001	0.268477246776	1.0	0.458333333333	0.993377483444	0.0200181983621	0.9966777408640001	0.0383609415867	0.9964319660330001	0.0830455562192	1.0	0.611464968153	1.0	0.0402010050251	1.0	0.075442043222	1.0	0.125376039579
