allow_restart	bootstrap	class_weight	criterion	data_transform	imputation_method	impute_labels	impute_seed	learning_rate	max_depth	max_features	min_impurity_split	min_samples_leaf	min_smaples_split	min_weight_fraction_leaf	model_suffix	n_estimators	n_jobs	oob_score	optimizer	percent_to_delete	prediction_mode	random_state	read_parameters	remove_labels	remove_seed	remove_type	restore_forest	sample_weight	seed	shuffle_labels	shuffle_seed	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	2796_precision_Train	2796_precision_Test	2796_recall_Train	2796_recall_Test	2796_fscore_Train	2796_fscore_Test	2796_mcc_Train	2796_mcc_Test	463190_precision_Train	463190_precision_Test	463190_recall_Train	463190_recall_Test	463190_fscore_Train	463190_fscore_Test	463190_mcc_Train	463190_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	588726_precision_Train	588726_precision_Test	588726_recall_Train	588726_recall_Test	588726_fscore_Train	588726_fscore_Test	588726_mcc_Train	588726_mcc_Test	652054_precision_Train	652054_precision_Test	652054_recall_Train	652054_recall_Test	652054_fscore_Train	652054_fscore_Test	652054_mcc_Train	652054_mcc_Test	687014_precision_Train	687014_precision_Test	687014_recall_Train	687014_recall_Test	687014_fscore_Train	687014_fscore_Test	687014_mcc_Train	687014_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	0	731	7	False	Adagrad	0.0	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	139.2357835769653	1.0	0.7045790251109999	0.9993353273510001	0.46810598626100003	0.9996675531910001	0.5625	0.999537099264	0.448306377514	1.0	0.762113892549	0.9993389942540001	0.784154240096	0.999669387859	0.772976985895	0.999387071465	0.569070930131	1.0	0.719444444444	0.998065296252	0.18048780487799998	0.9990317114499999	0.288579387187	0.998928491964	0.330950061476	1.0	0.554913294798	0.998797354179	0.08548530721280001	0.999398315283	0.148148148148	0.9993476956730001	0.195847483548	1.0	0.740412979351	0.99902605308	0.18957703927499997	0.9995127892810001	0.301864101022	0.999461072676	0.348123760804	1.0	0.40099009901	0.9981447124299998	0.0499691548427	0.999071494893	0.08886450905099999	0.998953066244	0.108412152172	1.0	0.89519650655	0.9997362173569999	0.49477071601000006	0.999868091281	0.637305699482	0.9998552411799999	0.6444019936500001	1.0	0.776842105263	0.9992002132760001	0.28738317757	0.9995999466600001	0.41955656623099996	0.999561501715	0.445315227438	1.0	0.563025210084	0.998447687054	0.121929026388	0.99922324064	0.200448765894	0.999160222741	0.237320179546	1.0	0.719197707736	0.998580553584	0.21021775544399998	0.9992897727269999	0.325340246273	0.999149799112	0.335071498912
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	1	731	7	False	Adagrad	0.1	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	122.77667260169984	1.0	0.7041464325740001	0.999538276849	0.46246319921499995	0.999769085115	0.558270398341	0.999678476623	0.444673531658	1.0	0.757853403141	0.999548812814	0.784907365567	0.999774355503	0.771143174251	0.999580972938	0.564426510287	1.0	0.7202216066480001	0.998115746972	0.18118466899	0.999056985046	0.289532293987	0.998956637273	0.33183775456500003	1.0	0.553459119497	0.999330879893	0.07836153161180001	0.9996653279790001	0.13728549142000002	0.99963715639	0.187089029541	1.0	0.740506329114	0.998913043478	0.176737160121	0.9994562262100001	0.28536585365899997	0.9993988098919999	0.335877226594	1.0	0.356783919598	0.998614958449	0.0438001233806	0.9993069993070001	0.078021978022	0.9992192578799999	0.0910214063537	1.0	0.892307692308	1.0	0.466613032985	1.0	0.612783940835	1.0	0.6237155230179999	1.0	0.779956427015	0.999114521842	0.278816199377	0.999557064816	0.410786001147	0.999514344584	0.439480951793	1.0	0.577777777778	0.9982602644399999	0.118289353958	0.999129374891	0.19637462235599998	0.999059455178	0.237645191941	1.0	0.721407624633	0.9987447042209999	0.206030150754	0.999371957921	0.320521172638	0.99924736998	0.332340021848
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	2	731	7	False	Adagrad	0.2	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	108.42493891716005	1.0	0.6968773800460001	0.999585062241	0.44896957801799997	0.9997924880679999	0.546105640107	0.999710887216	0.43179797662299996	1.0	0.754411550241	0.9994927720010001	0.77918361199	0.999746321664	0.7665975103730001	0.9995286508840001	0.556262419617	1.0	0.680473372781	0.997882637629	0.160278745645	0.998940196821	0.259447264523	0.998827367913	0.300236220028	1.0	0.548611111111	0.999247271359	0.07034728406060001	0.9996234939759999	0.12470402525699999	0.9995918100799999	0.176132502548	1.0	0.742765273312	0.999087591241	0.174471299094	0.999543587403	0.28256880733899997	0.999495090151	0.334311903398	1.0	0.362244897959	0.998959687906	0.0438001233806	0.99947957325	0.0781507980187	0.999413721099	0.09235445236510001	1.0	0.8956661316210001	1.0	0.44891391794	1.0	0.59807073955	1.0	0.612562853752	1.0	0.77027027027	0.999334664005	0.266355140187	0.9996672212980001	0.395833333333	0.9996351645010001	0.425937649657	1.0	0.530434782609	0.998052201013	0.11101000909900001	0.9990251511020001	0.18359668924000003	0.9989465182449999	0.217582849905	1.0	0.709828393136	0.9987604037540001	0.1905360134	0.999379817489	0.30042918454900003	0.9992572497299999	0.314978800243
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	3	731	7	False	Adagrad	0.3	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	97.64724612236023	1.0	0.691791633781	0.999642559276	0.430078508342	0.999821247691	0.530408472012	0.999751434804	0.417257242814	1.0	0.751093613298	0.9995649336519999	0.7758698599189999	0.9997824194949999	0.7632807290510001	0.9995959339820001	0.549923166422	1.0	0.6747720364740001	0.99827705031	0.154703832753	0.999137782376	0.251700680272	0.999045537209	0.29320317476700003	1.0	0.551181102362	0.9995735607680001	0.062333036509300006	0.999786734911	0.11199999999999999	0.9997685953919999	0.166214190431	1.0	0.721830985915	0.9993069993070001	0.15483383685799998	0.9996533795489999	0.254975124378	0.99961639276	0.308876775583	1.0	0.346368715084	0.998805970149	0.038247995064800006	0.999402628435	0.06888888888889999	0.999327439852	0.0825646561165	1.0	0.900337837838	1.0	0.428801287208	1.0	0.580926430518	1.0	0.599896074382	1.0	0.78672985782	0.99962006079	0.258566978193	0.9998099943000001	0.389214536928	0.999791658285	0.42496331629699996	1.0	0.526315789474	0.997778764993	0.100090991811	0.998888147654	0.16819571865400001	0.9987983539920001	0.20537270827999998	1.0	0.711805555556	0.998783208274	0.171691792295	0.9993912337659999	0.27665317139	0.9992712106939999	0.298956774674
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	4	731	7	False	Adagrad	0.4	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	82.18695616722106	1.0	0.692339544513	0.999860704834	0.410206084396	0.9999303475660001	0.515174857495	0.9999032115250001	0.40583218775799995	1.0	0.743026448909	0.999662162162	0.774363608977	0.999831052543	0.758371441216	0.999685784761	0.5389270970750001	1.0	0.674267100977	0.998388396454	0.14425087107999998	0.9991935483869999	0.23765786452399998	0.999107445327	0.28275744990400004	1.0	0.545454545455	0.999499499499	0.0587711487088	0.9997496871089999	0.10610932475899999	0.9997285406559999	0.160238817447	1.0	0.7349397590360001	0.9995951417	0.138217522659	0.999797529864	0.23267641449499998	0.9997759394210001	0.29487828355	1.0	0.329341317365	0.9993004547040001	0.0339296730413	0.9996501049690001	0.0615212527964	0.9996062129359999	0.07387449513439999	1.0	0.908592321755	1.0	0.39983909895400005	1.0	0.55530726257	1.0	0.581541417255	1.0	0.7780487804880001	0.999558108705	0.248442367601	0.999779005525	0.376623376623	0.999757611075	0.413476708687	1.0	0.545918367347	0.997924234561	0.0973612374886	0.998961038961	0.165250965251	0.998877195675	0.20746876844099998	1.0	0.7096153846150001	0.999291282778	0.154522613065	0.999645515775	0.253782668501	0.999575412422	0.282330164225
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	5	731	7	False	Adagrad	0.5	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	67.61214709281921	1.0	0.689533861038	1.0	0.38469087340499997	1.0	0.49385826771700003	1.0	0.388769454317	1.0	0.740370692152	0.999796685981	0.770146106341	0.9998983326559999	0.754964931709	0.999811386361	0.532770443847	1.0	0.6884615384620001	0.99951243296	0.12473867595799999	0.999756157035	0.21120943952799998	0.999730265856	0.266207228008	1.0	0.5233644859809999	0.9994040524429999	0.04986642920749999	0.9997019374070001	0.09105691056910001	0.9996765541339999	0.143477395948	1.0	0.7478632478630001	1.0	0.132175226586	1.0	0.224646983312	1.0	0.29145774880499997	1.0	0.343949044586	0.9991586032809999	0.0333127698951	0.999579124579	0.0607424071991	0.999526491297	0.0764596186095	1.0	0.9059999999999999	1.0	0.364440868866	1.0	0.5197934595520001	1.0	0.553291342619	1.0	0.8089005235600001	0.999473684211	0.240654205607	0.999736772835	0.370948379352	0.9997110884520001	0.41658932151100003	1.0	0.46875	0.998761609907	0.0818926296633	0.9993804213140001	0.13942680093	0.999329938458	0.17150469322599998	1.0	0.7082452431290001	0.999719101124	0.140284757119	0.9998595308329999	0.2341838518	0.99983141644	0.26812840699499996
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	6	731	7	False	Adagrad	0.6	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	53.847007274627686	1.0	0.694241316271	1.0	0.37266928361100005	1.0	0.484993614304	1.0	0.384421309648	1.0	0.7340023269339999	0.999746289484	0.760204850128	0.999873128648	0.7468738438770001	0.9997642951189999	0.518176524068	1.0	0.6839826839830001	0.999394673123	0.110104529617	0.999697244929	0.18967587034800001	0.999664868306	0.248751354943	1.0	0.459770114943	0.9992537313429999	0.0356188780053	0.9996267263899999	0.0661157024793	0.9995950189730001	0.110783319149	1.0	0.751219512195	1.0	0.116314199396	1.0	0.201438848921	1.0	0.273914706189	1.0	0.327868852459	0.999469214437	0.0246761258482	0.999734536767	0.0458978772232	0.99970165296	0.0626098566083	1.0	0.905494505495	1.0	0.331456154465	1.0	0.48527679623099995	1.0	0.526617651089	1.0	0.787061994609	0.999332888592	0.227414330218	0.999666333	0.352870090634	0.999634285808	0.397913132676	1.0	0.513157894737	0.998468606432	0.07097361237489999	0.9992337164749999	0.12470023980799999	0.9991706207500001	0.16966574126800002	1.0	0.6897321428569999	1.0	0.12939698492499999	1.0	0.21791255289099998	1.0	0.25177719301199997
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	7	731	7	False	Adagrad	0.7	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	40.69971895217896	1.0	0.684535104364	1.0	0.354023552502	1.0	0.466688227684	1.0	0.36712593324799997	1.0	0.728806165479	0.9998311666390001	0.754932971833	0.9999155761920001	0.741639538325	0.999842898267	0.508172098889	1.0	0.6772486772490001	0.999182338512	0.08919860627180001	0.9995910020450001	0.15763546798	0.9995479207539999	0.222072482493	1.0	0.467532467532	1.0	0.0320569902048	1.0	0.06	1.0	0.106308997615	1.0	0.75625	1.0	0.0913897280967	1.0	0.16307277628	1.0	0.243449787608	1.0	0.38202247191	0.9992737835879999	0.020974706971	0.999636759898	0.039766081871300006	0.999593077106	0.0669363007169	1.0	0.909307875895	1.0	0.306516492357	1.0	0.45848375451300005	1.0	0.507048297382	1.0	0.789634146341	0.999103139013	0.201713395639	0.999551368327	0.321339950372	0.999508704612	0.374943156915	1.0	0.462809917355	0.9979654120039999	0.05095541401269999	0.998981670061	0.0918032786885	0.998897668196	0.133746313649	1.0	0.6768802228409999	1.0	0.10175879397	1.0	0.176920276665	1.0	0.219127193404
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	8	731	7	False	Adagrad	0.8	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	28.33045959472656	1.0	0.6670066292710001	1.0	0.320902845927	1.0	0.43332781182700003	1.0	0.336462398734	1.0	0.712862584237	0.999746386001	0.7329417080889999	0.9998731769179999	0.722762718158	0.999764307822	0.473836385316	1.0	0.730769230769	1.0	0.0662020905923	1.0	0.121405750799	1.0	0.200858017155	1.0	0.5	1.0	0.026714158504	1.0	0.050718512257000005	1.0	0.101622652291	1.0	0.666666666667	1.0	0.06344410876130001	1.0	0.115862068966	1.0	0.18663092550500002	1.0	0.37037037037	1.0	0.0185070943862	1.0	0.0352526439483	1.0	0.0610639856922	1.0	0.9083769633509999	1.0	0.279163314562	1.0	0.427076923077	1.0	0.482948222958	1.0	0.7977941176469999	0.9986357435200002	0.169003115265	0.999317406143	0.278920308483	0.999253594497	0.344728744538	1.0	0.492957746479	0.996774193548	0.031847133758	0.9983844911149999	0.0598290598291	0.9982596634659999	0.11026750893899999	1.0	0.6643835616439999	1.0	0.0812395309883	1.0	0.144776119403	1.0	0.19230812595199998
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	9	731	7	False	Adagrad	0.9	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	18.293965816497806	1.0	0.649414664202	1.0	0.258586849853	1.0	0.36988945429	1.0	0.28799858368299996	1.0	0.688976377953	0.9994982438529999	0.7380629612890001	0.999749058971	0.712675441786	0.999529341223	0.445409898422	1.0	0.696202531646	1.0	0.0383275261324	1.0	0.07265521796569999	1.0	0.14771828679000001	1.0	0.41176470588200004	1.0	0.012466607301900001	1.0	0.0242005185825	1.0	0.0604119867065	1.0	0.666666666667	1.0	0.0347432024169	1.0	0.0660445082556	1.0	0.137830914216	1.0	0.315789473684	1.0	0.011104256631700001	1.0	0.0214541120381	1.0	0.0402861841665	1.0	0.915966386555	1.0	0.17538213998399999	1.0	0.294395678596	1.0	0.38274204898599995	1.0	0.7765363128489999	0.9972677595630001	0.108255451713	0.998632010944	0.19002050581	0.9985049729200001	0.270351094828	1.0	0.458333333333	0.993377483444	0.0200181983621	0.9966777408640001	0.0383609415867	0.9964319660330001	0.0830455562192	1.0	0.607594936709	1.0	0.0402010050251	1.0	0.0754124116261	1.0	0.124681768377
